arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
app,caltech101_m,0,0.08833796666666666,0.0129585,0.193154,1.0,30,0.08833796666666666
app,caltech101_m,1,,,,0.0,30,0.08833796666666666
app,caltech101_m,2,,,,0.0,30,0.08833796666666666
app,caltech101_m,3,,,,0.0,30,0.08833796666666666
app,caltech101_m,4,0.12164775,0.10646900000000001,0.12965825,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,5,0.10044700000000001,0.071148,0.1055135,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,6,0.07097375,0.0582645,0.07865975,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,7,0.08912300000000001,0.0780235,0.1076575,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,8,0.059973000000000005,0.03373575,0.06620775000000001,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,9,0.04662975,0.030936,0.06473075,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,10,0.03313225,0.01766625,0.0366505,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,11,0.04231125000000001,0.021164500000000003,0.06711675,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,12,0.03578225,0.01797775,0.0439075,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,13,0.026916,0.015486749999999999,0.02847475,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,14,0.035215750000000004,0.020045,0.04584825,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,15,0.02040325,0.0,0.024676750000000004,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,16,0.026391249999999998,0.007305000000000001,0.03372825,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,17,0.017509499999999997,0.0,0.019165,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,18,0.00741875,0.0,0.00901125,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,19,0.0040125000000000004,0.0,0.005668,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,20,0.0016395,0.0,0.003263,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,21,0.00081175,0.0,0.00081175,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,22,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,23,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,24,0.00213675,0.0,0.00213675,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,25,0.00213675,0.0,0.00213675,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,26,0.00213675,0.0,0.00213675,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,27,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,28,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,29,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,30,0.00081175,0.0,0.00081175,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,31,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,32,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,33,0.00081175,0.0,0.00081175,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,34,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,35,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,36,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,37,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,38,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,39,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,40,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
app,caltech101_m,41,0.0,0.0,0.0,0.13333333333333333,30,0.08833796666666666
