arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
gp_rbf_rank,caltech101_m,142,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,143,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,144,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,145,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,146,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,147,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,148,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,149,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_rank,caltech101_m,150,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,0,0.9997202333333334,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,1,,,,0.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,2,,,,0.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,3,,,,0.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,4,0.9823727999999999,0.97667775,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,5,0.9773464666666667,0.9706192499999999,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,6,0.9809927666666667,0.97334,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,7,0.9839117999999999,0.9819515000000001,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,8,0.9926912000000001,0.9938165,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,9,0.9965029999999999,0.998648,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,10,0.9985414000000001,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,11,0.9988934,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,12,0.9993725999999999,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,13,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,14,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,15,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,16,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,17,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,18,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,19,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,20,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,21,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,22,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,23,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,24,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,25,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,26,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,27,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,28,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,29,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,30,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,31,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,32,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,33,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,34,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,35,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,36,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,37,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,38,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,39,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,40,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,41,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,42,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,43,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,44,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,45,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,46,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,47,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,48,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,49,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,50,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,51,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,52,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,53,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,54,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,55,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,56,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,57,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,58,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,59,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,60,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,61,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,62,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,63,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,64,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,65,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,66,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,67,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,68,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,69,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,70,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,71,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,72,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,73,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,74,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,75,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,76,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,77,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,78,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,79,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,80,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,81,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,82,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,83,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,84,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,85,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,86,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,87,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,88,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,89,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,90,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,91,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,92,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,93,1.0,1.0,1.0,1.0,30,0.9997202333333334
gp_rbf_blend,caltech101_m,94,1.0,1.0,1.0,1.0,30,0.9997202333333334
