tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip,8192,24,20.5,15,0,10,,0.16344479424414085,2,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift,8192,24,20.5,15,0,10,,0.7032622615251454,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift_siglip,8192,24,20.5,15,0,10,,0.5353203355248132,1,0.3333333333333333,0.6,0.7
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad,8192,24,20.5,15,0,10,,0.010988136161143986,145,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad100_sift,8192,24,20.5,15,0,10,0.0,0.010988136161143986,145,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip100_sift,8192,24,20.5,15,0,10,0.5,0.4755524564376052,1,0.26666666666666666,0.5,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad500_sift,8192,24,20.5,15,0,10,0.1,0.050856648874484274,1,0.03333333333333333,0.1,0.1
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip500_sift,8192,24,20.5,15,0,10,0.7666666666666667,0.6367434199906616,1,0.3333333333333333,0.7333333333333333,0.7666666666666667
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad1000_sift,8192,24,20.5,15,0,10,0.43333333333333335,0.31371298537033565,1,0.26666666666666666,0.4,0.43333333333333335
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip1000_sift,8192,24,20.5,15,0,10,0.9,0.7039858380314468,1,0.3333333333333333,0.7,0.8333333333333334
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip,8192,24,52.5,33,3,29,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift,8192,24,52.5,33,3,29,,0.9713836477987421,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift_siglip,8192,24,52.5,33,3,29,,0.9674191121143717,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad,8192,24,52.5,33,3,29,,0.016248546505955065,356,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad100_sift,8192,24,52.5,33,3,29,0.0,0.016248546505955065,356,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip100_sift,8192,24,52.5,33,3,29,0.5666666666666667,0.5769227409734896,1,0.3333333333333333,0.5666666666666667,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad500_sift,8192,24,52.5,33,3,29,0.13333333333333333,0.14876163861070885,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip500_sift,8192,24,52.5,33,3,29,0.6666666666666666,0.6722010334446404,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad1000_sift,8192,24,52.5,33,3,29,0.7,0.6799610578350477,1,0.3333333333333333,0.6666666666666666,0.7
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip1000_sift,8192,24,52.5,33,3,29,0.7,0.7045357933114974,1,0.3333333333333333,0.7,0.7
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip,8192,24,42.5,26,4,30,,0.02534837940041122,30,0.0,0.13333333333333333,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift,8192,24,42.5,26,4,30,,1.0,1,0.3333333333333333,1.0,1.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift_siglip,8192,24,42.5,26,4,30,,1.0,1,0.3333333333333333,1.0,1.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad,8192,24,42.5,26,4,30,,0.021506627529606543,212,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad100_sift,8192,24,42.5,26,4,30,0.0,0.021506627529606543,212,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip100_sift,8192,24,42.5,26,4,30,0.16666666666666666,0.1812751637059617,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad500_sift,8192,24,42.5,26,4,30,0.4,0.41422928412017396,1,0.3333333333333333,0.4,0.4
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip500_sift,8192,24,42.5,26,4,30,0.36666666666666664,0.37350569477990775,1,0.3333333333333333,0.36666666666666664,0.36666666666666664
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad1000_sift,8192,24,42.5,26,4,30,0.8,0.8044363082287084,1,0.3333333333333333,0.8,0.8
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip1000_sift,8192,24,42.5,26,4,30,0.4666666666666667,0.47200616599584333,1,0.3333333333333333,0.4666666666666667,0.4666666666666667
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip,8192,24,47.5,25,5,30,,0.5145333080764017,1,0.3,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift,8192,24,47.5,25,5,30,,0.9989247311827957,1,0.3333333333333333,1.0,1.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift_siglip,8192,24,47.5,25,5,30,,1.0,1,0.3333333333333333,1.0,1.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad,8192,24,47.5,25,5,30,,0.017384541282929825,163,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad100_sift,8192,24,47.5,25,5,30,0.0,0.017384541282929825,163,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip100_sift,8192,24,47.5,25,5,30,0.6666666666666666,0.6852479359353885,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad500_sift,8192,24,47.5,25,5,30,0.23333333333333334,0.24778537732912728,1,0.23333333333333334,0.23333333333333334,0.23333333333333334
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip500_sift,8192,24,47.5,25,5,30,0.8,0.8044540386912996,1,0.3333333333333333,0.8,0.8
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad1000_sift,8192,24,47.5,25,5,30,0.6666666666666666,0.6721126039556393,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip1000_sift,8192,24,47.5,25,5,30,0.8666666666666667,0.8689562763934198,1,0.3333333333333333,0.8666666666666667,0.8666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip,8192,24,34.0,15,0,28,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift,8192,24,34.0,15,0,28,,1.0,1,0.3333333333333333,1.0,1.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift_siglip,8192,24,34.0,15,0,28,,0.9677083333333333,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad,8192,24,34.0,15,0,28,,0.010510804948046496,287,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad100_sift,8192,24,34.0,15,0,28,0.0,0.010510804948046496,287,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip100_sift,8192,24,34.0,15,0,28,0.3,0.32118565054072995,1,0.3,0.3,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad500_sift,8192,24,34.0,15,0,28,0.16666666666666666,0.17596251496168663,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip500_sift,8192,24,34.0,15,0,28,0.5,0.5095989847072718,1,0.3333333333333333,0.5,0.5
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad1000_sift,8192,24,34.0,15,0,28,0.4666666666666667,0.47230198213869945,1,0.3333333333333333,0.4666666666666667,0.4666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip1000_sift,8192,24,34.0,15,0,28,0.7,0.7044712148906761,1,0.3333333333333333,0.7,0.7
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip,8192,24,20.0,18,0,5,,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,sift,8192,24,20.0,18,0,5,,0.9594242994118468,1,0.3125,0.96875,0.96875
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,sift_siglip,8192,24,20.0,18,0,5,,0.1620692166773779,1,0.15625,0.15625,0.15625
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad,8192,24,20.0,18,0,5,,0.008478216503773848,464,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad100_sift,8192,24,20.0,18,0,5,0.0,0.008478216503773848,464,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip100_sift,8192,24,20.0,18,0,5,0.0,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad500_sift,8192,24,20.0,18,0,5,0.0625,0.07078146777992149,1,0.0625,0.0625,0.0625
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip500_sift,8192,24,20.0,18,0,5,0.0,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad1000_sift,8192,24,20.0,18,0,5,0.375,0.3802498902165952,1,0.3125,0.375,0.375
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip1000_sift,8192,24,20.0,18,0,5,0.03125,0.03691542777581812,1,0.03125,0.03125,0.03125
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip,8192,24,21.0,18,0,8,,0.049273977390458315,3,0.03225806451612903,0.06451612903225806,0.12903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,sift,8192,24,21.0,18,0,8,,0.9961131174634266,1,0.3225806451612903,1.0,1.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,sift_siglip,8192,24,21.0,18,0,8,,0.29910968808107447,1,0.25806451612903225,0.2903225806451613,0.2903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad,8192,24,21.0,18,0,8,,0.0037333972754922413,3157,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad100_sift,8192,24,21.0,18,0,8,0.0,0.0037333972754922413,3157,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip100_sift,8192,24,21.0,18,0,8,0.12903225806451613,0.1625192068480616,1,0.12903225806451613,0.12903225806451613,0.12903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad500_sift,8192,24,21.0,18,0,8,0.0,0.0037333972754922413,3157,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip500_sift,8192,24,21.0,18,0,8,0.5806451612903226,0.5905489666957989,1,0.3225806451612903,0.5806451612903226,0.5806451612903226
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad1000_sift,8192,24,21.0,18,0,8,0.0,0.0037333972754922413,3157,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip1000_sift,8192,24,21.0,18,0,8,0.7741935483870968,0.7770293321351301,1,0.3225806451612903,0.7741935483870968,0.7741935483870968
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip,8192,24,26.0,21,0,22,,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,sift,8192,24,26.0,21,0,22,,0.9825752364827128,1,0.3225806451612903,0.967741935483871,1.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,sift_siglip,8192,24,26.0,21,0,22,,0.7114784148410952,1,0.3225806451612903,0.7096774193548387,0.7096774193548387
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad,8192,24,26.0,21,0,22,,0.014150921031724497,554,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad100_sift,8192,24,26.0,21,0,22,0.0,0.014150921031724497,554,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip100_sift,8192,24,26.0,21,0,22,0.0,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad500_sift,8192,24,26.0,21,0,22,0.0,0.014150921031724497,554,0.0,0.0,0.0
