tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,37,2,4,,0.16344479424414085,2,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,37,2,4,,0.13985410512672364,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,37,2,4,,0.28027617448434944,1,0.16666666666666666,0.4,0.5333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,37,2,4,,0.004824776169682173,457,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,37,2,4,0.0,0.004824776169682173,457,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,0.0,37,2,4,0.5,0.21779035391301033,1,0.1,0.3333333333333333,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,0.0,37,2,4,0.13333333333333333,0.1374597298006836,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,0.0,37,2,4,0.7666666666666667,0.17753375892864973,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,0.0,37,2,4,0.13333333333333333,0.1374597298006836,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,0.0,37,2,4,0.9,0.15968320111777234,1,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,37,2,1,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,37,2,1,,0.0856282444422123,1,0.1,0.13333333333333333,0.13333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,37,2,1,,0.3747940937940877,1,0.23333333333333334,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,37,2,1,,0.0038898505204909423,510,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,37,2,1,0.0,0.0038898505204909423,510,0.0,0.0,0.0
