tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,35,1,2,,0.16344479424414085,2,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,35,1,2,,0.09735665287312595,1,0.1,0.1,0.1
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,35,1,2,,0.23885551333094615,1,0.1,0.4,0.5333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,35,1,2,,0.0038398825713322955,1516,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,35,1,2,0.0,0.0038398825713322955,1516,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,0.0,35,1,2,0.5,0.1775611034719186,1,0.1,0.2,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,0.0,35,1,2,0.0,0.0038398825713322955,1516,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,0.0,35,1,2,0.7666666666666667,0.14308836302041364,1,0.1,0.1,0.16666666666666666
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,0.0,35,1,2,0.0,0.0038398825713322955,1516,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,0.0,35,1,2,0.9,0.1250377451725804,1,0.1,0.1,0.1
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,12,0,0,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,12,0,0,,0.022080358556408667,2,0.03333333333333333,0.03333333333333333,0.03333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,12,0,0,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,12,0,0,,0.0036151112358397924,2250,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,12,0,0,0.0,0.0036151112358397924,2250,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,0.0,12,0,0,0.5666666666666667,0.11360278196039784,1,0.03333333333333333,0.13333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,0.0,12,0,0,0.0,0.0036151112358397924,2250,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,0.0,12,0,0,0.6666666666666666,0.05972744590632231,1,0.03333333333333333,0.03333333333333333,0.03333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,0.0,12,0,0,0.0,0.0036151112358397924,2250,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,0.0,12,0,0,0.7,0.05066701260405387,1,0.03333333333333333,0.03333333333333333,0.03333333333333333
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,14,0,0,,0.02534837940041122,30,0.0,0.13333333333333333,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,14,0,0,,0.005434179800487579,865,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,14,0,0,,0.02534837940041122,30,0.0,0.13333333333333333,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,14,0,0,,0.0035846113672757685,2225,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,14,0,0,0.0,0.0035846113672757685,2225,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,0.0,14,0,0,0.16666666666666666,0.024794149692004813,17,0.0,0.06666666666666667,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,0.0,14,0,0,0.0,0.0035846113672757685,2225,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,0.0,14,0,0,0.36666666666666664,0.013778218767523593,94,0.0,0.0,0.06666666666666667
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,0.0,14,0,0,0.0,0.0035846113672757685,2225,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,0.0,14,0,0,0.4666666666666667,0.01066812526137186,181,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip,1024,24,6.0,21,0,2,,0.5145333080764017,1,0.3,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift,1024,24,6.0,21,0,2,,0.3144649748637303,1,0.2,0.43333333333333335,0.5333333333333333
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,6.0,21,0,2,,0.5341890870812519,1,0.3,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad,1024,24,6.0,21,0,2,,0.0038178671212175893,2088,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,6.0,21,0,2,0.0,0.0038178671212175893,2088,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,6.0,21,0,2,0.6666666666666666,0.5400469540775787,1,0.26666666666666666,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,6.0,21,0,2,0.0,0.0038178671212175893,2088,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,6.0,21,0,2,0.8,0.45405465889293556,1,0.23333333333333334,0.6666666666666666,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,6.0,21,0,2,0.0,0.0038178671212175893,2088,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,6.0,21,0,2,0.8666666666666667,0.37611999476485614,1,0.2,0.6,0.6666666666666666
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip,1024,24,0.0,13,0,0,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift,1024,24,0.0,13,0,0,,0.00863126898500608,13,0.0,0.03333333333333333,0.03333333333333333
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,0.0,13,0,0,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad,1024,24,0.0,13,0,0,,0.004590866052493433,631,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,0.0,13,0,0,0.0,0.004590866052493433,631,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,0.0,13,0,0,0.3,0.10496374556374373,1,0.06666666666666667,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,0.0,13,0,0,0.0,0.004590866052493433,631,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,0.0,13,0,0,0.5,0.04264940756198508,2,0.03333333333333333,0.03333333333333333,0.06666666666666667
