tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip,1024,24,4.5,69,2,0,,0.16344479424414085,2,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift,1024,24,4.5,69,2,0,,0.15458056159872696,13,0.0,0.5,0.6333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,4.5,69,2,0,,0.14653121063545882,4,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad,1024,24,4.5,69,2,0,,0.00790527540610766,198,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,4.5,69,2,0,0.0,0.00790527540610766,198,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,4.5,69,2,0,0.5,0.37198433906401823,2,0.26666666666666666,0.5,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,4.5,69,2,0,0.06666666666666667,0.03201553220293162,3,0.06666666666666667,0.06666666666666667,0.06666666666666667
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,4.5,69,2,0,0.7666666666666667,0.32749214934372645,4,0.2,0.4666666666666667,0.5333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,4.5,69,2,0,0.2,0.06175500663233182,4,0.13333333333333333,0.13333333333333333,0.13333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,4.5,69,2,0,0.9,0.33790407381053045,5,0.16666666666666666,0.6,0.6
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip,1024,24,35.0,38,3,19,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift,1024,24,35.0,38,3,19,,0.6898763752454289,1,0.3,0.6666666666666666,0.6666666666666666
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,35.0,38,3,19,,0.7866467494353924,1,0.3,0.8666666666666667,0.8666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad,1024,24,35.0,38,3,19,,0.01563970636699878,263,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,35.0,38,3,19,0.0,0.01563970636699878,263,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,35.0,38,3,19,0.5666666666666667,0.5750708891216376,1,0.3333333333333333,0.5666666666666667,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,35.0,38,3,19,0.3,0.21912194945059835,1,0.2,0.3,0.3
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,35.0,38,3,19,0.6666666666666666,0.5955336874269697,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,35.0,38,3,19,0.5666666666666667,0.4526291758987925,1,0.3,0.43333333333333335,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,35.0,38,3,19,0.7,0.5730084800155182,1,0.3333333333333333,0.6666666666666666,0.7
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip,1024,24,22.0,24,1,10,,0.02534837940041122,30,0.0,0.13333333333333333,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift,1024,24,22.0,24,1,10,,0.9239630712057229,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,22.0,24,1,10,,0.3620334366175033,1,0.3333333333333333,0.36666666666666664,0.4
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad,1024,24,22.0,24,1,10,,0.018328061994548638,104,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,22.0,24,1,10,0.0,0.018328061994548638,104,0.0,0.0,0.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,22.0,24,1,10,0.16666666666666666,0.1630933455241435,1,0.13333333333333333,0.16666666666666666,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,22.0,24,1,10,0.4666666666666667,0.47522026558680164,1,0.3333333333333333,0.4666666666666667,0.4666666666666667
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,22.0,24,1,10,0.36666666666666664,0.34671998049419345,1,0.3333333333333333,0.3333333333333333,0.36666666666666664
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,22.0,24,1,10,0.6,0.6051399462932532,1,0.3333333333333333,0.6,0.6
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,22.0,24,1,10,0.4666666666666667,0.4415949105845879,1,0.3333333333333333,0.43333333333333335,0.4666666666666667
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip,1024,24,23.0,31,4,13,,0.5145333080764017,1,0.3,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift,1024,24,23.0,31,4,13,,0.7742555798519812,1,0.26666666666666666,0.9666666666666667,1.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,23.0,31,4,13,,0.6372257104839313,1,0.26666666666666666,0.7666666666666667,0.8
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad,1024,24,23.0,31,4,13,,0.014691942342341986,129,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,23.0,31,4,13,0.0,0.014691942342341986,129,0.0,0.0,0.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,23.0,31,4,13,0.6666666666666666,0.672121389995375,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,23.0,31,4,13,0.36666666666666664,0.34683696871110126,1,0.26666666666666666,0.36666666666666664,0.36666666666666664
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,23.0,31,4,13,0.8,0.7355487766513696,1,0.3,0.8,0.8
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,23.0,31,4,13,0.5,0.46785471776894905,1,0.26666666666666666,0.5,0.5
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,23.0,31,4,13,0.8666666666666667,0.7978548600141733,1,0.3,0.8666666666666667,0.8666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip,1024,24,10.5,18,0,0,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift,1024,24,10.5,18,0,0,,0.6801943541938142,1,0.3,0.7333333333333333,0.8666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,10.5,18,0,0,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad,1024,24,10.5,18,0,0,,0.010230157131870607,157,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,10.5,18,0,0,0.0,0.010230157131870607,157,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,10.5,18,0,0,0.3,0.2969372137922932,1,0.26666666666666666,0.3,0.3
