tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip,1024,24,20.0,18,0,7,,0.16344479424414085,2,0.06666666666666667,0.36666666666666664,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift,1024,24,20.0,18,0,7,,0.7311578754934026,1,0.3333333333333333,0.7,0.7
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,20.0,18,0,7,,0.4575380915988395,1,0.26666666666666666,0.5333333333333333,0.7
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad,1024,24,20.0,18,0,7,,0.009884900024296987,123,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,20.0,18,0,7,0.0,0.009884900024296987,123,0.0,0.0,0.0
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,20.0,18,0,7,0.5,0.48266508411070536,1,0.3,0.5,0.5
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,20.0,18,0,7,0.16666666666666666,0.14381151553071392,1,0.13333333333333333,0.13333333333333333,0.16666666666666666
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,20.0,18,0,7,0.7666666666666667,0.6227925867722014,1,0.3333333333333333,0.6666666666666666,0.7666666666666667
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,20.0,18,0,7,0.36666666666666664,0.23030698388411325,1,0.2,0.26666666666666666,0.3333333333333333
s,spods/logo_00003_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,20.0,18,0,7,0.9,0.6981966134464039,1,0.3333333333333333,0.6333333333333333,0.8
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip,1024,24,49.5,47,6,28,,0.466191738802859,1,0.26666666666666666,0.5333333333333333,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift,1024,24,49.5,47,6,28,,0.9282327882105491,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,49.5,47,6,28,,0.9495770973466204,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad,1024,24,49.5,47,6,28,,0.01786676361725689,183,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,49.5,47,6,28,0.0,0.01786676361725689,183,0.0,0.0,0.0
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,49.5,47,6,28,0.5666666666666667,0.5705735346242833,1,0.3333333333333333,0.5666666666666667,0.5666666666666667
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,49.5,47,6,28,0.3333333333333333,0.34637986290216183,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,49.5,47,6,28,0.6666666666666666,0.6432094368059851,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,49.5,47,6,28,0.7,0.6810869878897676,1,0.3333333333333333,0.6666666666666666,0.7
s,spods/logo_00011_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,49.5,47,6,28,0.7,0.6657580155337197,1,0.3333333333333333,0.7,0.7
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip,1024,24,31.5,26,2,23,,0.02534837940041122,30,0.0,0.13333333333333333,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift,1024,24,31.5,26,2,23,,0.9767899071668619,1,0.3333333333333333,1.0,1.0
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,31.5,26,2,23,,0.7802681573358285,1,0.3333333333333333,0.7666666666666667,0.7666666666666667
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad,1024,24,31.5,26,2,23,,0.014614256735711524,100,0.0,0.0,0.03333333333333333
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,31.5,26,2,23,0.03333333333333333,0.04761425673571151,1,0.03333333333333333,0.03333333333333333,0.03333333333333333
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,31.5,26,2,23,0.16666666666666666,0.1812751637059617,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,31.5,26,2,23,0.3,0.30895540235447105,1,0.3,0.3,0.3
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,31.5,26,2,23,0.36666666666666664,0.37350569477990775,1,0.3333333333333333,0.36666666666666664,0.36666666666666664
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,31.5,26,2,23,0.4666666666666667,0.47279099734841573,1,0.3333333333333333,0.4666666666666667,0.4666666666666667
s,spods/logo_00014_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,31.5,26,2,23,0.4666666666666667,0.47200616599584333,1,0.3333333333333333,0.4666666666666667,0.4666666666666667
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip,1024,24,40.0,32,4,27,,0.5145333080764017,1,0.3,0.5666666666666667,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift,1024,24,40.0,32,4,27,,0.9803874212207544,1,0.3333333333333333,1.0,1.0
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,40.0,32,4,27,,0.9264618762615416,1,0.3333333333333333,0.9333333333333333,0.9333333333333333
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad,1024,24,40.0,32,4,27,,0.01680869548613385,85,0.0,0.0,0.03333333333333333
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,40.0,32,4,27,0.03333333333333333,0.049749871956722085,1,0.03333333333333333,0.03333333333333333,0.03333333333333333
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,40.0,32,4,27,0.6666666666666666,0.6852479359353885,1,0.3333333333333333,0.6666666666666666,0.6666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,40.0,32,4,27,0.26666666666666666,0.2786407971125664,1,0.26666666666666666,0.26666666666666666,0.26666666666666666
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,40.0,32,4,27,0.8,0.8044540386912996,1,0.3333333333333333,0.8,0.8
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,40.0,32,4,27,0.6333333333333333,0.639039546290557,1,0.3333333333333333,0.6333333333333333,0.6333333333333333
s,spods/logo_00023_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,40.0,32,4,27,0.8666666666666667,0.8689562763934198,1,0.3333333333333333,0.8666666666666667,0.8666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip,1024,24,33.0,15,0,28,,0.23657476334363595,1,0.23333333333333334,0.26666666666666666,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift,1024,24,33.0,15,0,28,,1.0,1,0.3333333333333333,1.0,1.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,sift_siglip,1024,24,33.0,15,0,28,,0.9677083333333333,1,0.3333333333333333,0.9666666666666667,0.9666666666666667
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad,1024,24,33.0,15,0,28,,0.010426087579776437,174,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad100_sift,1024,24,33.0,15,0,28,0.0,0.010426087579776437,174,0.0,0.0,0.0
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip100_sift,1024,24,33.0,15,0,28,0.3,0.32118565054072995,1,0.3,0.3,0.3
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad500_sift,1024,24,33.0,15,0,28,0.16666666666666666,0.17568094870282452,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip500_sift,1024,24,33.0,15,0,28,0.5,0.5095989847072718,1,0.3333333333333333,0.5,0.5
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,vlad1000_sift,1024,24,33.0,15,0,28,0.43333333333333335,0.43920823370326895,1,0.3333333333333333,0.43333333333333335,0.43333333333333335
s,spods/logo_00029_0,spods,logo,30,own_verified,4998,siglip1000_sift,1024,24,33.0,15,0,28,0.7,0.7044712148906761,1,0.3333333333333333,0.7,0.7
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip,1024,24,18.5,18,0,4,,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,sift,1024,24,18.5,18,0,4,,0.9406458622087037,1,0.3125,0.96875,1.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,sift_siglip,1024,24,18.5,18,0,4,,0.13095792357191968,1,0.125,0.125,0.125
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad,1024,24,18.5,18,0,4,,0.01029012598781009,343,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad100_sift,1024,24,18.5,18,0,4,0.0,0.01029012598781009,343,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip100_sift,1024,24,18.5,18,0,4,0.0,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad500_sift,1024,24,18.5,18,0,4,0.125,0.13456911128776405,1,0.125,0.125,0.125
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip500_sift,1024,24,18.5,18,0,4,0.0,0.005705287469695685,784,0.0,0.0,0.0
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,vlad1000_sift,1024,24,18.5,18,0,4,0.5625,0.56510076282014,1,0.3125,0.5625,0.5625
s,spods/stamp_00293_1,spods,stamp,32,own_verified,4998,siglip1000_sift,1024,24,18.5,18,0,4,0.03125,0.03691542777581812,1,0.03125,0.03125,0.03125
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip,1024,24,20.0,18,0,8,,0.049273977390458315,3,0.03225806451612903,0.06451612903225806,0.12903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,sift,1024,24,20.0,18,0,8,,0.8994665373791587,1,0.3225806451612903,0.9032258064516129,0.9032258064516129
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,sift_siglip,1024,24,20.0,18,0,8,,0.2995297038878321,1,0.25806451612903225,0.2903225806451613,0.2903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad,1024,24,20.0,18,0,8,,0.005169037056470093,1649,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad100_sift,1024,24,20.0,18,0,8,0.0,0.005169037056470093,1649,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip100_sift,1024,24,20.0,18,0,8,0.12903225806451613,0.1625192068480616,1,0.12903225806451613,0.12903225806451613,0.12903225806451613
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad500_sift,1024,24,20.0,18,0,8,0.0,0.005169037056470093,1649,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip500_sift,1024,24,20.0,18,0,8,0.5806451612903226,0.5659309700913846,1,0.3225806451612903,0.5483870967741935,0.5806451612903226
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,vlad1000_sift,1024,24,20.0,18,0,8,0.0,0.005169037056470093,1649,0.0,0.0,0.0
s,spods/stamp_00546_1,spods,stamp,31,own_verified,4998,siglip1000_sift,1024,24,20.0,18,0,8,0.7741935483870968,0.7241162519789536,1,0.3225806451612903,0.7096774193548387,0.7096774193548387
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip,1024,24,26.0,16,0,22,,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,sift,1024,24,26.0,16,0,22,,0.9855990783410138,1,0.3225806451612903,0.967741935483871,1.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,sift_siglip,1024,24,26.0,16,0,22,,0.7114784148410952,1,0.3225806451612903,0.7096774193548387,0.7096774193548387
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad,1024,24,26.0,16,0,22,,0.033672398344182675,212,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad100_sift,1024,24,26.0,16,0,22,0.0,0.033672398344182675,212,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip100_sift,1024,24,26.0,16,0,22,0.0,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad500_sift,1024,24,26.0,16,0,22,0.7419354838709677,0.7521335346472264,1,0.3225806451612903,0.7419354838709677,0.7419354838709677
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip500_sift,1024,24,26.0,16,0,22,0.0,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,vlad1000_sift,1024,24,26.0,16,0,22,0.967741935483871,0.9685629535462683,1,0.3225806451612903,0.967741935483871,0.967741935483871
s,spods/stamp_00577_1,spods,stamp,31,own_verified,4998,siglip1000_sift,1024,24,26.0,16,0,22,0.0,0.003454217312890038,3019,0.0,0.0,0.0
s,spods/stamp_00612_1,spods,stamp,31,own_verified,4998,siglip,1024,24,11.0,24,1,0,,0.003843311645689369,1908,0.0,0.0,0.0
s,spods/stamp_00612_1,spods,stamp,31,own_verified,4998,sift,1024,24,11.0,24,1,0,,0.3214739764697686,3,0.22580645161290322,0.5161290322580645,0.6129032258064516
s,spods/stamp_00612_1,spods,stamp,31,own_verified,4998,sift_siglip,1024,24,11.0,24,1,0,,0.003843311645689369,1908,0.0,0.0,0.0
