dataset,geometry,category,seed,mode,band,metric,n,mean,sd,range,p05,p95,pin_value,pin_percentile
vg_scale_any,dinov3_patch/max_patch,fork,3,region,mid 26-60,threshold,20.0,0.42171107857142853,0.018697552294552024,0.0695603428571428,0.3891545257142857,0.4506047185714286,0.4113504571428572,0.225
vg_scale_any,dinov3_patch/max_patch,fork,3,region,mid 26-60,oracle_cost,20.0,0.11191416714285715,0.014534749873414759,0.05092257142857144,0.09307795571428572,0.1355098614285714,0.09285617142857143,0.025
vg_scale_any,dinov3_patch/max_patch,fork,3,region,mid 26-60,regret,20.0,0.04135127428571429,0.02010601847310314,0.06877762857142858,0.012920225714285714,0.06956396571428572,0.0797332,0.975
vg_scale_any,dinov3_patch/max_patch,fork,3,region,mid 26-60,n_good,20.0,8.665714285714284,2.638329387109809,9.685714285714285,4.97,12.864285714285716,8.571428571428571,0.525
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,cost,20.0,0.131645591,0.01303605667939984,0.05019197999999998,0.11487425,0.148322233,0.14666868,0.875
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,f1,20.0,0.27579117999999997,0.028492514379431403,0.10440523999999998,0.237913106,0.3173764,0.23803118,0.075
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,auroc,20.0,0.9850796709999999,0.0016094277122593711,0.005981239999999999,0.982421009,0.987764381,0.98689056,0.825
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,threshold,20.0,0.43184869800000003,0.01999644727308582,0.06726717999999998,0.408860917,0.465203762,0.40934518,0.125
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,oracle_cost,20.0,0.087158599,0.010280842037368596,0.035424380000000005,0.072656863,0.102432391,0.06736124,0.025
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,regret,20.0,0.04448694499999999,0.01746157800314963,0.06665356,0.024119176000000003,0.068106705,0.0793073,0.975
vg_scale_any,dinov3_patch/max_patch,fork,4,region,deep 101-150,n_good,20.0,17.459,7.11013946121275,20.5,10.97,30.444000000000003,12.14,0.375
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,cost,20.0,0.1796033977272727,0.033065661112258914,0.10759845454545455,0.14785131136363638,0.23878568636363637,0.13602972727272727,0.025
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,f1,20.0,0.32418211136363634,0.0519820226419095,0.19668563636363637,0.2666368090909091,0.4175493295454546,0.31568654545454544,0.525
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,auroc,20.0,0.9737110022727272,0.0076976628478207495,0.025845454545454505,0.9580730681818183,0.9810674863636364,0.9793011818181818,0.825
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,threshold,20.0,0.44145339318181814,0.012476021561773885,0.042192954545454575,0.42498981136363634,0.4598883204545455,0.4531194545454546,0.775
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,oracle_cost,20.0,0.1364011386363636,0.024941499340732098,0.09129759090909093,0.10843661818181817,0.18077177727272728,0.11005872727272728,0.125
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,regret,20.0,0.04320226818181818,0.013854232840230537,0.04895745454545454,0.02509509318181818,0.05936934772727273,0.02597118181818182,0.125
vg_scale_any,dinov3_patch/max_patch,fork,4,region,early 1-25,n_good,20.0,4.597727272727273,0.7980340949501558,2.727272727272727,3.631818181818182,6.013636363636364,4.909090909090909,0.725
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,cost,20.0,0.13483338999999997,0.017546872687119686,0.06851572500000001,0.1132215525,0.1666326575,0.131997775,0.525
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,f1,20.0,0.28812189250000003,0.04431979496020425,0.1883331,0.2192724275,0.35310816000000006,0.2711404,0.275
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,auroc,20.0,0.98370792875,0.002642756314727329,0.008827249999999842,0.9787685425,0.9863806237499999,0.9863246999999999,0.925
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,threshold,20.0,0.42933032999999987,0.0181939992923755,0.07276169999999998,0.39848615125000003,0.44941533125,0.4174394,0.275
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,oracle_cost,20.0,0.0943412525,0.013168313404645027,0.04943779999999999,0.07877152875,0.11937513625,0.08176910000000001,0.175
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,regret,20.0,0.04049213249999999,0.01799472478933812,0.068275925,0.01749299,0.07881479625,0.0502286,0.725
vg_scale_any,dinov3_patch/max_patch,fork,4,region,late 61-100,n_good,20.0,13.48,5.462344782812211,16.9,7.876250000000001,23.66,9.925,0.275
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,cost,20.0,0.15428121285714286,0.035266475427438944,0.14000002857142857,0.11684106857142858,0.2161023828571429,0.1171771142857143,0.075
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,f1,20.0,0.30830502428571427,0.06855957818165347,0.2747807142857143,0.21701967,0.41350152000000007,0.32104222857142856,0.625
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,auroc,20.0,0.979710322857143,0.008479579733258207,0.0326649714285715,0.9633835742857143,0.9854874228571429,0.9841055142857144,0.675
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,threshold,20.0,0.43028046,0.01713783172270579,0.0727368571428571,0.4115866657142857,0.45938613142857143,0.41983117142857146,0.325
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,oracle_cost,20.0,0.10973548714285715,0.029152814772605423,0.10991651428571429,0.08378907000000001,0.16806839571428572,0.09333045714285715,0.325
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,regret,20.0,0.04454575,0.023802224933640367,0.08403517142857142,0.021629320000000004,0.08689227428571429,0.023846685714285713,0.175
vg_scale_any,dinov3_patch/max_patch,fork,4,region,mid 26-60,n_good,20.0,9.63142857142857,3.6235404113631673,10.600000000000001,6.25,16.47,6.914285714285715,0.15
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,cost,20.0,0.152354148,0.04025067814046649,0.17829415999999995,0.11962264400000001,0.21423804900000007,0.1477304,0.525
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,f1,20.0,0.26919635799999997,0.0438125871853115,0.1804669,0.200038763,0.323572657,0.27191874,0.475
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,auroc,20.0,0.990248383,0.002514722056616313,0.007654760000000094,0.9867251760000001,0.993664814,0.9886436399999999,0.275
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,threshold,20.0,0.372667918,0.015234065684454345,0.06844899999999993,0.35180809399999996,0.39046916000000004,0.37811036000000003,0.775
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,oracle_cost,20.0,0.06913948699999999,0.013177896974956966,0.04035106,0.055088122,0.093957144,0.06107984,0.325
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,regret,20.0,0.083214668,0.03542692187121177,0.17051628,0.044989319,0.12997533200000005,0.08665056,0.575
vg_scale_any,dinov3_patch/max_patch,kite,0,region,deep 101-150,n_good,20.0,5.888,1.3765464031408459,6.880000000000001,4.627,7.118000000000003,6.0,0.65
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,cost,20.0,0.23965197954545459,0.017661534994963243,0.07772172727272728,0.2089945159090909,0.2574374590909091,0.24577745454545455,0.625
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,f1,20.0,0.18363930454545457,0.013253498359453986,0.05689522727272725,0.17205238636363637,0.2062933522727273,0.17602327272727272,0.275
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,auroc,20.0,0.984326434090909,0.0012593931658754507,0.00449195454545448,0.98185615,0.9861324545454545,0.9846289090909092,0.475
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,threshold,20.0,0.4326289840909091,0.0070669819610568105,0.026292818181818223,0.4259408590909091,0.45065305,0.4259664090909091,0.075
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,oracle_cost,20.0,0.10881166363636363,0.0077962818153450636,0.03095672727272729,0.10152005681818183,0.12405257272727273,0.1053885909090909,0.375
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,regret,20.0,0.1308403659090909,0.014115451452335311,0.05454290909090907,0.10708565454545456,0.14881733863636365,0.14038877272727274,0.725
vg_scale_any,dinov3_patch/max_patch,kite,0,region,early 1-25,n_good,20.0,3.143181818181818,0.30979198566161337,1.1818181818181817,3.0,3.706818181818182,3.0,0.375
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,cost,20.0,0.15059317125,0.022713115828285137,0.080162175,0.12289835375000001,0.18416721375,0.167113375,0.775
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,f1,20.0,0.2660160825,0.03063034421914478,0.09282184999999998,0.2217323025,0.31213082125,0.247989025,0.275
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,auroc,20.0,0.98905417125,0.0022179859491758985,0.008464874999999927,0.98658880625,0.99161216375,0.989316775,0.575
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,threshold,20.0,0.37568355125,0.01099086649189512,0.036835549999999995,0.356520655,0.3918759625,0.393081275,0.975
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,oracle_cost,20.0,0.0761473625,0.012403447627173379,0.04307395000000001,0.05878207375,0.09554811875000001,0.05444957499999999,0.025
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,regret,20.0,0.07444582,0.022249831866912942,0.07435330000000001,0.05036291500000001,0.10696280500000001,0.11266385000000001,0.975
vg_scale_any,dinov3_patch/max_patch,kite,0,region,late 61-100,n_good,20.0,4.575000000000001,0.6757062581983543,2.5500000000000003,3.56,5.56375,5.825,0.975
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,cost,20.0,0.1684249457142857,0.023892631035554696,0.10633128571428568,0.14333462142857142,0.20035100000000003,0.17247845714285714,0.625
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,f1,20.0,0.24161242,0.025806631956170768,0.10916700000000001,0.20478028285714286,0.27265661857142853,0.23465299999999997,0.375
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,auroc,20.0,0.9877704628571428,0.001525636575098468,0.005610885714285585,0.9853462542857142,0.9900476371428573,0.9874985714285713,0.575
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,threshold,20.0,0.3810782228571428,0.011463314916153367,0.03780565714285711,0.36851696142857143,0.3978239185714286,0.3739656,0.375
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,oracle_cost,20.0,0.08234379714285714,0.006696275073804209,0.025111800000000004,0.06971621142857143,0.08863479857142857,0.07596651428571428,0.175
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,regret,20.0,0.08608112285714285,0.022896053963345417,0.09930814285714287,0.059121190000000004,0.11971246285714288,0.09651191428571429,0.825
vg_scale_any,dinov3_patch/max_patch,kite,0,region,mid 26-60,n_good,20.0,3.572857142857143,0.5205528747219733,2.0,3.0,4.050000000000001,3.4857142857142858,0.475
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,cost,20.0,0.10516101500000001,0.019554468324194642,0.0730894,0.08137792599999999,0.147632133,0.11327126,0.725
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,f1,20.0,0.337848521,0.04801741673613175,0.17253864000000002,0.252253134,0.41575678,0.3059081,0.175
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,auroc,20.0,0.9902208659999999,0.0016067948962237085,0.006667080000000047,0.9877318279999999,0.992178872,0.98999066,0.425
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,threshold,20.0,0.448772407,0.023583263790123245,0.09691388000000006,0.412224157,0.475330235,0.43459968,0.225
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,oracle_cost,20.0,0.04659564100000001,0.0067146250608824416,0.030334260000000002,0.036704387,0.05512821200000001,0.046610500000000006,0.625
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,regret,20.0,0.058565371,0.019597492977656176,0.08294188000000001,0.029826858,0.098148352,0.06666082000000001,0.725
vg_scale_any,dinov3_patch/max_patch,kite,1,region,deep 101-150,n_good,20.0,25.732,13.720163264334722,42.660000000000004,10.504000000000001,46.59,14.14,0.325
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,cost,20.0,0.16805411739130433,0.01638595572015315,0.06430404347826088,0.14994946739130433,0.18944384782608698,0.15259956521739132,0.175
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,f1,20.0,0.2653909304347826,0.026706426630917466,0.09747208695652171,0.22507857391304345,0.30049818695652175,0.3160875217391304,0.975
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,auroc,20.0,0.9840022913043478,0.0018968132523779421,0.007423130434782599,0.9812573260869565,0.9866391543478261,0.9826730434782608,0.275
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,threshold,20.0,0.4466266130434782,0.014929799232163359,0.04786560869565226,0.42446710000000004,0.46540105434782614,0.4611593043478261,0.775
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,oracle_cost,20.0,0.10018166086956522,0.013333687874926264,0.04330260869565217,0.07748520652173914,0.11483437173913043,0.10246560869565217,0.375
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,regret,20.0,0.06787242391304346,0.01499947482427483,0.049093826086956525,0.04893873695652173,0.0861792891304348,0.050134,0.125
vg_scale_any,dinov3_patch/max_patch,kite,1,region,early 1-25,n_good,20.0,3.719565217391304,0.5588401009964684,1.608695652173913,2.9565217391304346,4.52391304347826,4.521739130434782,0.925
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,cost,20.0,0.11919057874999998,0.02954372657136376,0.12033052500000001,0.09246447125,0.15850969250000005,0.100823925,0.325
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,f1,20.0,0.31797513625,0.05693946055976186,0.20536287499999997,0.2339614275,0.3955892475,0.337497925,0.525
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,auroc,20.0,0.9898613962500002,0.0014201868206719056,0.004425424999999983,0.9881286874999999,0.99230490375,0.992453175,0.975
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,threshold,20.0,0.43424268250000003,0.024614096696497844,0.09132664999999995,0.3924529725,0.46693574250000003,0.43166165,0.375
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,oracle_cost,20.0,0.055127866250000004,0.013190230289499045,0.043584575,0.040782796249999996,0.08022758,0.0505211,0.475
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,regret,20.0,0.06406272250000002,0.029167499868257406,0.125805825,0.030706650000000002,0.11099448375000003,0.0503028,0.375
vg_scale_any,dinov3_patch/max_patch,kite,1,region,late 61-100,n_good,20.0,12.89375,6.567488079247089,24.75,6.22125,23.727500000000003,9.725,0.475
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,cost,20.0,0.1340615657142857,0.038870596418838596,0.169028,0.09645258999999999,0.2087876028571429,0.1300446857142857,0.625
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,f1,20.0,0.3020192742857143,0.05614929385675854,0.22726240000000003,0.18776222,0.3700748814285715,0.2781168285714286,0.175
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,auroc,20.0,0.9891747599999998,0.0025540138355650477,0.01031477142857129,0.9853854957142858,0.9923836542857142,0.9923554285714284,0.925
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,threshold,20.0,0.42476528428571425,0.025545993534221396,0.0886021142857143,0.3891640885714286,0.4653107257142857,0.4363134,0.775
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,oracle_cost,20.0,0.07105200000000002,0.022006369625514787,0.068376,0.04509292571428572,0.10643241142857143,0.04504102857142857,0.025
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,regret,20.0,0.06300957,0.04194500801536997,0.1850740857142857,0.02192372,0.12739679000000004,0.08500382857142857,0.875
vg_scale_any,dinov3_patch/max_patch,kite,1,region,mid 26-60,n_good,20.0,6.644285714285715,2.2493627215416425,8.628571428571428,4.034285714285714,10.600000000000001,8.0,0.775
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,cost,20.0,0.136005955,0.034134036396876344,0.11712967999999999,0.100753376,0.19177937400000003,0.12086556,0.475
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,f1,20.0,0.28721990599999997,0.054394687997740936,0.18434185999999997,0.210570015,0.36197699,0.29713145999999996,0.475
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,auroc,20.0,0.988863319,0.0013906956147115466,0.004717300000000035,0.986772727,0.990750794,0.98814898,0.325
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,threshold,20.0,0.405073681,0.026675846571009933,0.09771192000000001,0.36666804099999994,0.43647437599999994,0.40792133999999997,0.525
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,oracle_cost,20.0,0.061805562999999994,0.01028831638151135,0.04163246000000001,0.05117396999999999,0.07717701100000002,0.05561144,0.375
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,regret,20.0,0.07420039399999999,0.031325879817248194,0.10697287999999999,0.04546456299999999,0.13015604800000002,0.06525406,0.525
vg_scale_any,dinov3_patch/max_patch,kite,2,region,deep 101-150,n_good,20.0,10.913,5.250536914900879,19.9,5.013999999999999,17.637000000000008,7.76,0.425
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,cost,20.0,0.19886950454545455,0.029739135474285673,0.12711113636363636,0.16225477727272727,0.23994795000000005,0.2257655909090909,0.825
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,f1,20.0,0.23482377954545455,0.03226683016895678,0.12376213636363637,0.18203887500000002,0.2809600227272727,0.20424631818181818,0.175
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,auroc,20.0,0.9826567568181819,0.0022015864017766373,0.009212045454545459,0.9783590704545455,0.9852663295454546,0.9784418181818182,0.075
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,threshold,20.0,0.4460649090909091,0.01204643629683384,0.049403454545454584,0.4336149136363636,0.4642962863636364,0.4455011818181818,0.575
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,oracle_cost,20.0,0.10900709090909091,0.010509929758184213,0.044082636363636366,0.09049364090909091,0.12419765681818183,0.12374536363636364,0.925
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,regret,20.0,0.08986239318181818,0.02685898178802963,0.10126931818181818,0.04861356818181818,0.1322337,0.10202031818181818,0.725
vg_scale_any,dinov3_patch/max_patch,kite,2,region,early 1-25,n_good,20.0,3.650000000000001,0.7568880451108115,2.8181818181818183,3.0,4.652272727272728,3.727272727272727,0.675
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,cost,20.0,0.15487445999999996,0.034011917298354295,0.12670115,0.1182288425,0.21374574375,0.14385705,0.475
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,f1,20.0,0.26121279000000003,0.04305522311395748,0.15425225000000004,0.20148876999999998,0.32070827375,0.293858075,0.775
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,auroc,20.0,0.9881594399999999,0.0021288230395325536,0.009055749999999918,0.9850842362500001,0.9906341775,0.9830253250000001,0.025
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,threshold,20.0,0.39950993875000007,0.01972116516373115,0.07535530000000001,0.3713574825,0.43166889125,0.3926965,0.325
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,oracle_cost,20.0,0.07024248874999998,0.013235155947402762,0.04250177499999999,0.05470943875,0.09480747625000001,0.09718154999999999,0.975
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,regret,20.0,0.08463196,0.031151746762867975,0.10850024999999999,0.048187618749999994,0.12925616750000002,0.046675575000000004,0.025
vg_scale_any,dinov3_patch/max_patch,kite,2,region,late 61-100,n_good,20.0,7.0075,2.268260694661742,7.550000000000001,4.0,10.315000000000001,4.7,0.175
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,cost,20.0,0.16535347285714283,0.04536959958062406,0.15678905714285712,0.11828014285714285,0.23767524571428572,0.18976065714285714,0.675
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,f1,20.0,0.2534975857142857,0.052119273019738864,0.17045688571428566,0.17635241142857144,0.31996650428571427,0.22718742857142857,0.275
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,auroc,20.0,0.9869848614285714,0.002896076234543185,0.013363885714285817,0.98300151,0.9891598085714285,0.9768986285714285,0.025
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,threshold,20.0,0.4092031628571428,0.017771448917513928,0.06558054285714288,0.38560314714285715,0.43968187714285717,0.39420577142857144,0.175
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,oracle_cost,20.0,0.08096981142857143,0.017794295352005544,0.06853505714285717,0.06454854857142858,0.11132996285714289,0.13203545714285717,0.975
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,regret,20.0,0.08438367428571429,0.04391322951580525,0.1467015142857143,0.041389545714285714,0.16724659428571428,0.05772537142857143,0.425
vg_scale_any,dinov3_patch/max_patch,kite,2,region,mid 26-60,n_good,20.0,5.365714285714285,1.6579878581932437,5.171428571428571,3.674285714285714,8.411428571428571,4.0,0.2
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,cost,20.0,0.138761863,0.03708135179908218,0.12275325999999996,0.093103107,0.205238274,0.17417964000000002,0.775
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,f1,20.0,0.24853855,0.05490860918911082,0.18075244,0.163681561,0.335353065,0.19458186000000002,0.175
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,auroc,20.0,0.9930984519999999,0.0016782979270226312,0.005876900000000074,0.990557617,0.995628613,0.99552468,0.875
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,threshold,20.0,0.40713542999999996,0.04065808722857614,0.13947084000000004,0.356522901,0.483315782,0.37770034,0.225
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,oracle_cost,20.0,0.057536058,0.008646608042310185,0.03462466,0.049213623,0.07306864600000001,0.052218400000000005,0.275
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,regret,20.0,0.081225803,0.03620564575590316,0.12339971999999999,0.040318972999999994,0.150570009,0.12196122000000001,0.825
vg_scale_any,dinov3_patch/max_patch,kite,3,region,deep 101-150,n_good,20.0,10.946,7.616312410664501,29.580000000000002,4.561,25.724000000000007,5.0,0.15
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,cost,20.0,0.21024730227272728,0.019765296861046118,0.07155722727272729,0.17848275,0.23441208863636365,0.23146018181818181,0.775
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,f1,20.0,0.1806048340909091,0.016388191694441508,0.05408504545454548,0.1566610409090909,0.20269500909090912,0.16392540909090908,0.175
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,auroc,20.0,0.9930362931818182,0.0009847873141139757,0.003270136363636378,0.9917884659090909,0.9946756659090908,0.9920189090909091,0.275
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,threshold,20.0,0.4270923863636364,0.005577504637330899,0.0246422272727273,0.42041554318181823,0.43572687045454545,0.4247727272727273,0.375
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,oracle_cost,20.0,0.059974888636363646,0.003881237185504442,0.014176681818181824,0.05572375681818182,0.06507931818181818,0.060060636363636365,0.575
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,regret,20.0,0.15027247500000002,0.020133787793615205,0.06346540909090909,0.12262635909090909,0.17612773636363638,0.17139972727272726,0.775
vg_scale_any,dinov3_patch/max_patch,kite,3,region,early 1-25,n_good,20.0,3.1295454545454544,0.204492284423801,0.7272727272727271,3.0,3.5113636363636367,3.0,0.275
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,cost,20.0,0.15409773,0.04239371727103309,0.13427042499999997,0.10956137375000001,0.24315649125,0.23094644999999997,0.875
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,f1,20.0,0.22563516499999997,0.04446671385705888,0.15286757499999998,0.14701806625,0.27981109625,0.15806742499999998,0.125
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,auroc,20.0,0.9922524637500002,0.0025835493408889396,0.008945000000000092,0.98792331625,0.9957248250000001,0.9957097750000001,0.925
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,threshold,20.0,0.3959043175,0.023380003859490905,0.100260725,0.35810425999999995,0.42130852500000004,0.39086557499999997,0.275
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,oracle_cost,20.0,0.062202313749999995,0.012807998642595004,0.04711455,0.050792031249999994,0.08802439625,0.05182025,0.125
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,regret,20.0,0.091895425,0.04012677998128983,0.137282625,0.04394720875,0.17858006999999998,0.179126225,0.975
vg_scale_any,dinov3_patch/max_patch,kite,3,region,late 61-100,n_good,20.0,5.992500000000001,1.9138192044622244,8.95,4.0,8.247500000000004,5.0,0.225
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,cost,20.0,0.14876421571428572,0.025691659917695633,0.10802894285714286,0.12264057000000002,0.20096420714285715,0.19974142857142857,0.925
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,f1,20.0,0.22967054285714283,0.027880318838742604,0.11922205714285711,0.19544807142857146,0.27292623285714285,0.19839357142857145,0.125
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,auroc,20.0,0.9925125542857142,0.001959180755140416,0.006933114285714415,0.9888849814285714,0.9948544157142858,0.9937316285714287,0.725
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,threshold,20.0,0.3957304671428571,0.019238699497307315,0.07351394285714286,0.37254948571428576,0.43026921714285715,0.3856521428571429,0.275
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,oracle_cost,20.0,0.061855824285714275,0.010415419017388534,0.03488442857142857,0.05087689571428571,0.08168205142857143,0.056487971428571426,0.325
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,regret,20.0,0.08690836285714286,0.023461053583445336,0.08433894285714286,0.059892197142857144,0.13890218285714287,0.1432534,0.975
vg_scale_any,dinov3_patch/max_patch,kite,3,region,mid 26-60,n_good,20.0,4.159999999999999,0.9617116856276755,3.685714285714286,3.1085714285714285,5.844285714285715,3.7714285714285714,0.4
vg_scale_any,dinov3_patch/max_patch,kite,4,region,deep 101-150,cost,20.0,0.158301571,0.045775960438423864,0.17059038,0.10787647500000001,0.257885504,0.16862304000000003,0.675
vg_scale_any,dinov3_patch/max_patch,kite,4,region,deep 101-150,f1,20.0,0.258218906,0.051803811304091715,0.20467677999999997,0.16554593599999998,0.32546914700000007,0.23407046,0.325
