tier,class_id,source,kind,n_positive,pool,n_pool,method,budget,floor,pos_inliers_median,neg_inliers_max,neg_over_floor,pos_over_floor,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,sift_siglip,8192,24,46.0,60,78,23,,0.7103454756308436,1,0.34782608695652173,0.8695652173913043,1.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,vlad,8192,24,46.0,60,78,23,,0.00033450722077672123,30523,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,vlad100_sift,8192,24,46.0,60,78,23,0.0,0.00033450722077672123,30523,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,siglip100_sift,8192,24,46.0,60,78,23,0.0,0.0004429491524954077,7789,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,vlad500_sift,8192,24,46.0,60,78,23,0.0,0.00033450722077672123,30523,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,siglip500_sift,8192,24,46.0,60,78,23,0.0,0.0004429491524954077,7789,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,vlad1000_sift,8192,24,46.0,60,78,23,0.0,0.00033450722077672123,30523,0.0,0.0,0.0
m,spods/stamp_00769_1,spods,stamp,23,own_verified,49968,siglip1000_sift,8192,24,46.0,60,78,23,0.0,0.0004429491524954077,7789,0.0,0.0,0.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,siglip,8192,24,19.0,25,2,1,,0.004778196103167254,23,0.0,0.08333333333333333,0.08333333333333333
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,sift,8192,24,19.0,25,2,1,,0.36686129999764305,1,0.25,1.0,1.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,sift_siglip,8192,24,19.0,25,2,1,,0.09070001103964863,1,0.08333333333333333,0.16666666666666666,0.16666666666666666
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,vlad,8192,24,19.0,25,2,1,,0.00029746586133984083,10540,0.0,0.0,0.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,vlad100_sift,8192,24,19.0,25,2,1,0.0,0.00029746586133984083,10540,0.0,0.0,0.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,siglip100_sift,8192,24,19.0,25,2,1,0.08333333333333333,0.0844883410307035,1,0.08333333333333333,0.08333333333333333,0.08333333333333333
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,vlad500_sift,8192,24,19.0,25,2,1,0.0,0.00029746586133984083,10540,0.0,0.0,0.0
m,spods/stamp_00931_1,spods,stamp,12,own_verified,49968,siglip500_sift,8192,24,19.0,25,2,1,0.08333333333333333,0.0844883410307035,1,0.08333333333333333,0.08333333333333333,0.08333333333333333
