arm,seed,n_votes,policy,design,inclusion,threshold,alpha_cap,fnr_excess,n_included,pool_size,recall,precision,fpr,fnr,vote_pos_frac,n_cal_pos,cal_pos_q25,pool_pos_q25,cal_pos_min
agnews:Business,0,24,uniform,blend,7,0.5102460384368896,0.001953125,0.016627956081081082,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,blend,10,0.5102460384368896,0.000244140625,0.018336940456081082,1274,2376,0.981418918918919,0.45604395604395603,0.38845291479820626,0.018581081081081082,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,-10,0.5515965326776495,1.0,0.0,8,2376,0.011824324324324325,0.875,0.0005605381165919282,0.9881756756756757,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,-7,0.5482126257847995,1.0,0.0,17,2376,0.02195945945945946,0.7647058823529411,0.002242152466367713,0.9780405405405406,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,-5,0.5364415375515819,1.0,0.0,142,2376,0.21621621621621623,0.9014084507042254,0.007847533632286996,0.7837837837837838,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,-3,0.528600886464119,1.0,0.0,363,2376,0.518581081081081,0.8457300275482094,0.03139013452914798,0.4814189189189189,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,-1,0.5177889615297318,0.5,0.0,737,2376,0.8682432432432432,0.6974219810040706,0.125,0.13175675675675674,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,0,0.5133484601974487,0.25,0.0,1001,2376,0.9375,0.5544455544455544,0.25,0.0625,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,1,0.5133484601974487,0.125,0.0,1001,2376,0.9375,0.5544455544455544,0.25,0.0625,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,3,0.5109853353351355,0.03125,0.0008445945945945929,1192,2376,0.9679054054054054,0.48070469798657717,0.34697309417040356,0.03209459459459459,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,5,0.5055958447046578,0.0078125,0.0006334459459459464,1715,2376,0.9915540540540541,0.3422740524781341,0.6322869955156951,0.008445945945945946,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
agnews:Business,0,24,uniform,oracle,7,0.49831334193004295,0.001953125,0.0014252533783783786,2264,2376,0.9966216216216216,0.26060070671378094,0.9383408071748879,0.0033783783783783786,0.3333333333333333,8,0.5128421932458878,0.5218575298786163,0.5102460384368896
