mode,fraction,metric,pooled_delta,pooled_se,beats_incumbent,worst_band_delta,worst_band_se,worst_band,harm_margin,harms_a_band,gate_indeterminate,candidate
binary,0.3,cost,-0.011297142999853484,0.0031965172539204587,True,-0.008283087916666668,0.006260772537800052,deep 101-150,-0.01828308791666667,False,False,True
binary,0.4,cost,-0.008688205644697742,0.003103411991436971,True,-0.004184124404761899,0.007223977268097284,mid 26-60,-0.0141841244047619,False,True,True
binary,0.6,cost,0.006446624333701134,0.003542551802076959,False,0.01128733352204106,0.005729533648039014,early 1-25,0.0012873335220410596,True,True,False
binary,0.7,cost,0.009976935855019969,0.0032583487971775743,False,0.013904619637269425,0.004489123049356826,early 1-25,0.0039046196372694245,True,True,False
binary,0.3,regret_honest,-0.00618697299583534,0.0013361870610689025,True,-0.0023792385416666665,0.002662797411619252,late 61-100,-0.012379238541666667,False,False,True
binary,0.4,regret_honest,-0.003987754702137997,0.0012970758505354474,True,-0.0027617838541666665,0.002500068854826234,late 61-100,-0.012761783854166667,False,False,True
binary,0.6,regret_honest,0.0029178005669473267,0.0014019333948430584,False,0.010825420835391961,0.003511055116087852,early 1-25,0.0008254208353919608,True,True,False
binary,0.7,regret_honest,0.007712264398275749,0.0014768254040929264,False,0.01993156210542929,0.0038260822423006233,early 1-25,0.00993156210542929,True,False,False
