arm,env,inclusion_k,n_cells,n_steps,d_regret,ci_lo,ci_hi,win_rate,d_regret_cost
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-5,144,7344,0.07761542506882001,0.06976459102207223,0.08558979081063221,0.005991285403050109,2.4836933612823486
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,-5,144,7344,0.10091191820093728,0.09180207515507087,0.10965235029409288,0.0005446623093681918,3.2291815280914307
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,-0.015548900191839089,-0.017900747430803676,-0.013336467953366892,0.7106481481481481,-0.24878239631652832
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,-0.01206350841514197,-0.014827624991767152,-0.009245970340127014,0.5901416122004357,-0.19301612675189972
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,-0.00838268326616445,-0.010643968832169372,-0.006205911497295348,0.5586873638344226,-0.13412292301654816
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,-0.005333131349529039,-0.007480436845205279,-0.003253430114709331,0.5010893246187363,-0.08533009886741638
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,0.02360417138920133,0.01932113014963761,0.028225133719274705,0.1349400871459695,0.37766677141189575
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,0.05418662207699122,0.04769579801673495,0.06070377203287636,0.017293028322440087,0.8669859170913696
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,0.07104930321707394,0.06335915795471263,0.07830532593767808,0.010212418300653595,1.1367888450622559
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,-4,144,7344,0.08932309643003261,0.08144473457889237,0.09666826329832677,0.004084967320261438,1.4291695356369019
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,-0.015621337595860041,-0.018285201728514267,-0.013199082823586158,0.6798747276688453,-0.1249707043170929
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,-0.00535245250850696,-0.007406804756687456,-0.00329220109227006,0.5144335511982571,-0.042819615453481674
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.000751780502380623,-0.0031886087851852886,0.004727920071837842,0.39215686274509803,0.006014245096594095
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.0026307320690269385,3.240524922318856e-05,0.005267889898392592,0.41203703703703703,0.021045856177806854
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.026082444018672706,0.022221499179038536,0.030089941784659242,0.06958061002178649,0.2086595594882965
fold_anchored_w0.3_q_tilt_qmean_s0.01,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.04675297169501391,0.04113510304659182,0.05223130045625655,0.028186274509803922,0.37402379512786865
fold_anchored_w0.3_q_tilt_qmean_s0.005,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.058756360144649813,0.05283330437179335,0.06442538933955884,0.02028867102396514,0.4700508713722229
fold_anchored_w0.3_mid_qmean,vg_scale/siglip+dinov3_patch/whole_image,-3,144,7344,0.07183700653472948,0.06518890962165136,0.07817882112128952,0.01443355119825708,0.5746960639953613
fold_anchored_w0.3_cross_tilt_qmean,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,-0.009678729050746269,-0.012846141431559014,-0.006496933777388376,0.5581427015250545,-0.03871491551399231
fold_anchored_w0.3_rate_qmean,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,-0.0045048874900809706,-0.006798446918795283,-0.002399112635650151,0.5213779956427015,-0.018019549548625946
fold_anchored_w0.3_q_tilt_qmean_s0.04,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.010280364572231014,0.007310166617528719,0.013602763509580501,0.3047385620915033,0.041121456772089005
fold_anchored_w0.3_q_tilt_qmean_s0.02,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.02180557889202343,0.018850128341791283,0.025074245891194853,0.07502723311546841,0.08722230792045593
fold_anchored_w0.3_q_tilt_qmean_s0.08,vg_scale/siglip+dinov3_patch/whole_image,-2,144,7344,0.026541355650857038,0.01898549694433566,0.03462299857883155,0.29793028322440085,0.10616542398929596
