arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
0.30,vg_scale_any · clip_l-whole_image,46,0.3633495416666667,0.286719,0.427012,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,47,0.3623048125000001,0.28964275,0.41998625,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,48,0.3595283541666667,0.286295,0.41443074999999996,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,49,0.3588877916666666,0.28782525,0.42034974999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,50,0.3583457291666667,0.2629445,0.41725900000000005,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,51,0.3596140625,0.270521,0.426417,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,52,0.35692877083333335,0.27961275,0.42161925,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,53,0.3582387083333333,0.29161375,0.41702475,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,54,0.35767625,0.2907615,0.42427549999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,55,0.3545959375,0.28629925,0.41354025,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,56,0.3538955,0.29395175,0.408437,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,57,0.3534828125,0.289602,0.41291625,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,58,0.3499721666666667,0.28808049999999996,0.4082225,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,59,0.3472419583333333,0.290006,0.4053685,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,60,0.3460983541666667,0.289261,0.40128425,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,61,0.347814625,0.28525375000000003,0.404798,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,62,0.34339475,0.27570500000000003,0.402368,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,63,0.34587127083333336,0.28111,0.40821475,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,64,0.3444045208333333,0.2882925,0.40562775,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,65,0.3455831458333334,0.29245425,0.3994995,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,66,0.3435485,0.2909235,0.399781,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,67,0.3425616875,0.28647049999999996,0.396767,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,68,0.34412172916666667,0.28784299999999996,0.40493275,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,69,0.3426108125,0.2890585,0.40885625000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,70,0.3384670625000001,0.28371925,0.39988825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,71,0.339964875,0.26935,0.406652,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,72,0.33983868749999996,0.26767425,0.40071025,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,73,0.33549979166666666,0.26983725000000003,0.399843,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,74,0.3358601666666667,0.26048725,0.41032325000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,75,0.3340192708333333,0.2723885,0.40419025000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,76,0.32906002083333336,0.27403500000000003,0.387785,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,77,0.328771,0.2734835,0.38974000000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,78,0.3278649375,0.270729,0.38937225,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,79,0.32821412499999997,0.27407000000000004,0.3932325,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,80,0.3257428125,0.267393,0.39292825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,81,0.32670770833333335,0.26533249999999997,0.391036,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,82,0.3232638958333333,0.26045375,0.39131775,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,83,0.32432164583333334,0.26607775,0.38900650000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,84,0.32344304166666665,0.26018175,0.3863225,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,85,0.3216356875,0.25934,0.38794925,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,86,0.3242879375,0.26301425,0.389225,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,87,0.32457464583333334,0.27829875000000004,0.38166625,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,88,0.3244329166666667,0.26591825,0.39235275000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,89,0.3234203958333333,0.272553,0.393077,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,90,0.32147016666666667,0.26840575,0.39370325,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,91,0.32210725,0.26774074999999997,0.39187025,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,92,0.31932052083333334,0.26851674999999997,0.39238425,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,93,0.3201492083333333,0.26844450000000003,0.3815845,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,94,0.32065639583333333,0.2771585,0.37941875,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,95,0.3207766458333334,0.2781,0.3793955,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,96,0.3229069791666666,0.273014,0.3857965,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,97,0.32280885416666666,0.28283800000000003,0.3887595,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,98,0.32241135416666666,0.275629,0.38664774999999996,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,99,0.32310410416666663,0.27705025,0.391231,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,100,0.32214087500000005,0.27359475,0.3909075,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,101,0.32131966666666667,0.26836499999999996,0.38725475,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,102,0.32164347916666663,0.27543825,0.38955324999999996,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,103,0.3206378541666667,0.26949850000000003,0.38975975,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,104,0.3209241875,0.267963,0.38695975000000005,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,105,0.3194597083333333,0.262066,0.38550825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,106,0.3188469375,0.268799,0.38355775000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,107,0.3176740833333333,0.27272525000000003,0.37896625,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,108,0.3187619375,0.255197,0.38512875,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,109,0.3184465625,0.26803299999999997,0.38584925000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,110,0.31486033333333335,0.26369175,0.38072924999999996,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,111,0.3157945208333333,0.25988374999999997,0.38240975,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,112,0.31549802083333334,0.25638875,0.38575775,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,113,0.31385704166666667,0.2642725,0.3801185,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,114,0.3120942291666667,0.26161,0.38677300000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,115,0.3118950208333333,0.26617650000000004,0.37719525,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,116,0.3108988541666667,0.26549675,0.37522975000000003,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,117,0.31081885416666666,0.26660700000000004,0.377957,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,118,0.3123068541666667,0.265452,0.37767649999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,119,0.3096670416666667,0.26371475,0.37078125,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,120,0.3088339375,0.26711625,0.37301825,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,121,0.30801283333333335,0.26534800000000003,0.3672075,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,122,0.3116000833333334,0.26599275,0.37009175,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,123,0.3104392083333333,0.2727535,0.36914975,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,124,0.30802575,0.26489475,0.3648475,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,125,0.3070871875,0.24941400000000002,0.36730175,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,126,0.305020625,0.2486005,0.36860624999999997,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,127,0.30783920833333334,0.251471,0.36947525,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,128,0.30705327083333334,0.253782,0.36779,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,129,0.3035764791666667,0.2567045,0.36823025,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,130,0.3019590625,0.24890925000000003,0.36509025,1.0,48,0.4676721041666667
0.30,vg_scale_any · clip_l-whole_image,131,0.300441625,0.24615375,0.3609735,1.0,48,0.4676721041666667
