arm,env,inclusion_k,n_cells,n_steps,d_regret,ci_lo,ci_hi,win_rate,d_regret_cost
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,-1,74,14767,-0.033507233339273745,-0.04302013398775818,-0.025091681389745348,0.6767115866458996,-0.06701447069644928
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,-1,74,14767,-0.021331779616318543,-0.031939928366635874,-0.012051212009258029,0.4202613936479989,-0.042663559317588806
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,-1,74,14767,-0.007826191278778621,-0.01956161441080071,0.0018127827599921475,0.2265863073068328,-0.015652382746338844
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,-1,74,14767,0.02082543804391281,0.009940928339253603,0.03253727478711733,0.1422089794812758,0.04165087640285492
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,-1,74,14767,0.03845340485379377,0.02604558365812802,0.05242699217432763,0.11112615968036839,0.07690680027008057
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,-1,74,14767,0.07826502760360961,0.05268777958505804,0.10719342544443616,0.11099072255705289,0.15653005242347717
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,-1,74,14767,0.11459309886811604,0.07939702028662715,0.15147781979676314,0.29504977314281844,0.22918619215488434
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,-1,74,14767,0.16425063618068658,0.12633175063017768,0.2035915646517202,0.38349021466784045,0.32850125432014465
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,0,74,14767,-0.00352820306048867,-0.013126073031073887,0.007045351092440519,0.5340962957946773,-0.0035282026510685682
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,0,74,14767,-0.0034562290197386204,-0.008468762235807425,0.0010795887333261863,0.30493668314485,-0.0034562288783490658
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,0,74,14767,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,1,74,14767,-0.007643649812728875,-0.012995542918017813,-0.002295403864225998,0.5791291392970813,-0.015287297777831554
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,1,74,14767,-0.007220668180977825,-0.01277878877551081,-0.0012770867299361772,0.5961942168348344,-0.014441337436437607
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,1,74,14767,-0.0069289790842319504,-0.01297188026209664,-0.0007365537471508349,0.6131915758109298,-0.013857957907021046
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,1,74,14767,-0.006482947750702953,-0.01088985721182473,-0.002207120169299056,0.5864427439561184,-0.012965895235538483
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,1,74,14767,-0.0012529336758283585,-0.004449091252816386,0.001522335642253106,0.3289090539716936,-0.0025058675091713667
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,1,74,14767,0.0003985029759958805,-0.004198560399513062,0.004580220305595845,0.3647321730886436,0.0007970058359205723
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,1,74,14767,0.003368661979038734,-0.002455650670143203,0.010183229276161589,0.6024920430690052,0.0067373234778642654
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,1,74,14767,0.011227269689206386,0.00032946401808805754,0.02592253486722796,0.5017268233222726,0.02245454117655754
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,2,74,14767,-0.003051548312509407,-0.01046486131954471,0.006610825716170188,0.5947721270400217,-0.01220619399100542
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,2,74,14767,-0.000824877272837487,-0.002579208715935631,0.0008508322293031634,0.32030879664115935,-0.003299508709460497
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,2,74,14767,-0.00016098946169320797,-0.009473641080419199,0.010737231266240406,0.5707320376515203,-0.0006439571152441204
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,2,74,14767,0.000549151638551848,-0.004466723212754988,0.006207508097481503,0.49326200311505386,0.002196607179939747
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,2,74,14767,0.0028553045580141574,-0.00726015939075591,0.015372735072108028,0.5368727568226451,0.011421218514442444
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,2,74,14767,0.00474966515360614,-0.005992060248251152,0.017097937158974365,0.5311166790817363,0.018998660147190094
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,2,74,14767,0.017314334707161587,0.005578948879583795,0.030356609926860293,0.5194690864766033,0.06925733387470245
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,2,74,14767,0.021375116475905384,0.005764532542155615,0.041209644226877125,0.4927879731834496,0.08550047129392624
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,3,74,14767,-0.000806131059082848,-0.006524010380953031,0.006193395336791764,0.5456084512764949,-0.0064490498043596745
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,3,74,14767,-0.0007602497982736315,-0.0019431717964564727,0.0002904340024229352,0.2956592401977382,-0.006081998348236084
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,3,74,14767,0.0032504083015196927,-0.006479645402902639,0.015092547022520702,0.5784519536805038,0.026003269478678703
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,3,74,14767,0.011151058580867972,-0.001255622050804369,0.025634745191574253,0.527663032437191,0.08920847624540329
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,3,74,14767,0.01775689369202843,0.0034145548266678815,0.034666633276066096,0.4629918060540394,0.14205516874790192
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,3,74,14767,0.022151807428501244,0.00727543768660178,0.0395987888045351,0.43082548926660796,0.17721445858478546
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,3,74,14767,0.029353313995965732,0.011589470935349882,0.05060877539174209,0.473149590302702,0.23482650518417358
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,3,74,14767,0.03697520135618696,0.02206612733700879,0.055639628837899,0.4081397711112616,0.29580163955688477
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,4,74,14767,-0.0004985616828275237,-0.0013368211715327858,0.00027408729354315344,0.2751405160154398,-0.007976988330483437
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,4,74,14767,0.0031097265337184828,-0.002696647078148483,0.0101136430529378,0.5624703731292747,0.04975562542676926
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,4,74,14767,0.013706911808726177,0.002418316731839425,0.025651249702541203,0.49834089523938513,0.21931058168411255
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,4,74,14767,0.02522930740412227,0.010442978956736034,0.04155961267875139,0.42310557323762443,0.40366891026496887
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,4,74,14767,0.03533420347092623,0.018057293629523907,0.0571108636223397,0.39622130425949753,0.5653472542762756
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,4,74,14767,0.03544887387338472,0.01919232253535852,0.05375865044841553,0.3339202275343672,0.5671819448471069
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,4,74,14767,0.04159791565851609,0.02413934651436599,0.06168437222722049,0.2859077673190221,0.6655666828155518
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,4,74,14767,0.058641982437866565,0.03969796596817055,0.07988814857664102,0.2784587255366696,0.9382718205451965
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,6,74,14767,-0.0003394110680150137,-0.0010147122960906803,0.0003027293715631824,0.2506941152569919,-0.021722305566072464
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,6,74,14767,0.004108872504828567,-0.000482160820971527,0.008930922451135465,0.575675492652536,0.2629678249359131
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,6,74,14767,0.02071579086662717,0.010131035975073983,0.03245519559855106,0.4443014830365003,1.3258106708526611
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,6,74,14767,0.02445308843527675,0.013377150517029607,0.037197959401345466,0.46454933297216766,1.5649977922439575
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,6,74,14767,0.038143155092257075,0.02300573365439443,0.0547882185889476,0.3551838558949008,2.441161870956421
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,6,74,14767,0.052646453220183284,0.034884724021665876,0.0738525560391576,0.26755603710977177,3.369373083114624
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,6,74,14767,0.062311454954544536,0.04290714229488937,0.0854631431968104,0.19733188867068463,3.9879331588745117
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,6,74,14767,0.0838934611757223,0.06283178674560544,0.10759488662006333,0.19401367914945486,5.369181156158447
fold_anchored_w0.3_q_tilt_qmean_s0.08,coco_val/siglip/whole_image,10,74,14767,-0.002964937216157489,-0.005421666370310787,-0.0007925385970781007,0.5685650436784723,-3.036095380783081
fold_anchored_w0.3_rate_qmean,coco_val/siglip/whole_image,10,74,14767,-0.00044023697329722433,-0.00080206011359302,-0.00016025498568628837,0.05844111871063858,-0.45080268383026123
fold_anchored_w0.3_cross_tilt_qmean,coco_val/siglip/whole_image,10,74,14767,0.0056673330145363895,0.00312261799432169,0.008977629545393584,0.7099614004198551,5.803349018096924
fold_anchored_w0.3_q_tilt_qmean_s0.04,coco_val/siglip/whole_image,10,74,14767,0.015672513466474688,0.00810251735630929,0.02388083226779427,0.5050450328435024,16.04865264892578
fold_anchored_w0.3_q_tilt_qmean_s0.02,coco_val/siglip/whole_image,10,74,14767,0.03526828502135932,0.022140712372475793,0.050710774845990535,0.4203291122096567,36.11472702026367
fold_anchored_w0.3_q_tilt_qmean_s0.01,coco_val/siglip/whole_image,10,74,14767,0.05330199898162391,0.036624591552771486,0.07297247058300804,0.31306291054378005,54.58124923706055
fold_anchored_w0.3_q_tilt_qmean_s0.005,coco_val/siglip/whole_image,10,74,14767,0.06787662766701155,0.04795839973090978,0.0899221823122378,0.2238775648405228,69.50566101074219
fold_anchored_w0.3_mid_qmean,coco_val/siglip/whole_image,10,74,14767,0.09656768707980125,0.07457140971903731,0.12094884617055524,0.17749035010496378,98.88531494140625
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,-0.03343858899539189,-0.04201143300080487,-0.02539610672433779,0.8228324659506145,-34.241111755371094
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,-0.029494588029698978,-0.03688696348233876,-0.022347559030318855,0.793987376813199,-30.202455520629883
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.002224501840445377,-0.005035368078937529,0.01002498511781154,0.5359871553537814,2.2778899669647217
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.002281645918945129,0.00034406408748232617,0.0042026477018878156,0.4167312589967888,2.3364052772521973
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.010173471982536443,0.007923766199379,0.012293008470315605,0.20086369172849075,10.417635917663574
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.047486606181507796,0.03627713117856983,0.05969345042538496,0.22422766028125346,48.62628936767578
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.08274246360079844,0.06947509831705026,0.09692197294839729,0.041745100210386445,84.72827911376953
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-10,92,18062,0.13051115520015036,0.11598865020863267,0.14542026840119987,0.0,133.64341735839844
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,-0.055357981778797694,-0.06811840627317155,-0.043307487237578476,0.7601594507806444,-3.5429108142852783
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,-0.033469660889196624,-0.04080858233302301,-0.02617839920993626,0.7156461078507363,-2.1420583724975586
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,-0.0022553235656865263,-0.004456736210483107,0.00017271530422199787,0.5467279371055254,-0.14434069395065308
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,0.007802097705754694,0.0018433496610194434,0.014323308682160918,0.4065994906433396,0.49933430552482605
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,0.009769213117934945,0.007604342872867204,0.012084627948238249,0.23131436164322888,0.6252296566963196
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,0.043552088991418714,0.03528039090251696,0.052558610922745205,0.10641125013841214,2.7873337268829346
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,0.06726775294531684,0.05692061361246686,0.07803262317307677,0.04811205846528624,4.305136680603027
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-6,92,18062,0.09560353572685373,0.08406234112439763,0.10681299193858411,0.02065109068763149,6.118626594543457
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,-0.03999175487399992,-0.052614323503297304,-0.02811029304029944,0.6149374377145388,-0.6398679614067078
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,-0.013338382725993617,-0.019825381119865242,-0.0063567733869011,0.5782859041080722,-0.21341414749622345
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,-0.008663836928403527,-0.011537680626015177,-0.006002187825943704,0.6718525080279039,-0.13862138986587524
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,0.005661589953334718,0.0025214288809365824,0.00849587974110403,0.3257114383789171,0.09058544784784317
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,0.014954194803620972,0.010197515431813688,0.020226645894581452,0.29598051157125455,0.23926712572574615
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,0.03609261598627526,0.02964440565898528,0.04284121627174697,0.068541689735356,0.5774818658828735
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,0.04909031148924006,0.04116840874640215,0.057062757393578065,0.13254346141069648,0.7854450345039368
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-4,92,18062,0.0650248703228578,0.05554456642071075,0.07464592035906642,0.11216919499501717,1.0403978824615479
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,-0.01288895773570956,-0.016935046126803115,-0.009105870214470898,0.7120473923153582,-0.10311166197061539
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,-0.004079937450391615,-0.016642304840867005,0.008660735181654118,0.4887609345587421,-0.032639503479003906
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.0017262616146700052,-0.002996246343951972,0.005833181884253976,0.3698372273280921,0.013810092583298683
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.007278510683175662,-0.0006744306708519022,0.015373765007192869,0.5509910308935887,0.058228086680173874
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.02053179589569007,0.015513468452330847,0.02546154692161745,0.2747757723397187,0.16425436735153198
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.03070220166093508,0.02558404689386763,0.03605934490130849,0.08791938877200753,0.24561761319637299
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.03529593636314688,0.02802845357625262,0.04256698659653762,0.16459971210275717,0.282367467880249
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-3,92,18062,0.04515862734115217,0.03582545770015871,0.05424593712532837,0.15695936219687742,0.3612690269947052
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,-0.015237700519798596,-0.020194834527797946,-0.010732867180440343,0.7201860259107519,-0.06095080450177193
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,-0.0008572830379505277,-0.006186666448427232,0.0038301365816827753,0.36529730926807663,-0.003429133677855134
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.01943377371745832,0.01256363028008744,0.02562420238922957,0.17074521094009523,0.07773508876562119
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.022362053696744388,0.018301198965649666,0.026905693962275424,0.12960912412800354,0.08944821357727051
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.02437616690788317,0.015920768724311567,0.032197905709108444,0.17013619754180045,0.09750466048717499
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.02689086590291244,0.019339183679356053,0.03490253934050207,0.2490311150481674,0.10756346583366394
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.035511825965089804,0.021977416020150565,0.04992254363066382,0.5212047392315359,0.14204731583595276
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-2,92,18062,0.05332598189251376,0.036468778598393085,0.0719530963567946,0.43035101317683533,0.21330392360687256
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,-0.010029254097073293,-0.01388278983399489,-0.006542855236852041,0.6539696600597941,-0.020058508962392807
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.0011072349121684017,-0.002810507120537532,0.004926911367421938,0.3635809987819732,0.002214469714090228
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.0072414147906111675,0.0033967924858861014,0.010751999423384562,0.23197873989591408,0.014482831582427025
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.008290933595360359,0.0035862434048676336,0.012700935312916597,0.22649761931126122,0.016581866890192032
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.008686557531726303,0.006299577680961786,0.01096869217785554,0.21448344590853727,0.017373116686940193
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.02483741197066474,0.013030574422698563,0.0380490123670271,0.28551655409146276,0.04967482015490532
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.05273490098198121,0.029914711949882274,0.07841747526846396,0.47735577455431294,0.10546980053186417
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,-1,92,18062,0.10103503115157725,0.06834704291018368,0.1348241047451398,0.4522201306610564,0.20207004249095917
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0,0.0,0.0,0.0,0.0
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.002751288622280497,-0.002737081456351244,0.008539035182741857,0.5131214704905326,0.0027512889355421066
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,0,92,18062,0.0031582849943610517,-0.00024098776301027255,0.006404124618743282,0.3615324991695272,0.0031582845840603113
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,1,92,18062,-0.001072650422745779,-0.0028991131479415345,0.0006101125054081649,0.5049274720407485,-0.002145301317796111
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,1,92,18062,-0.0003565059542661006,-0.0028609372388097615,0.001916905616864191,0.3613664046063559,-0.000713012064807117
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.0006436662789264633,-0.001486804303986782,0.0027198248659774625,0.5484996124460193,0.0012873327359557152
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.001436465412078415,-0.002071844889605532,0.004917991447180848,0.3713320783966338,0.0028729308396577835
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.002635720906887993,-0.0002882806779029045,0.005779541454751818,0.5589635699258111,0.0052714417688548565
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.004376659721026005,0.0005674078619251859,0.008424764528013917,0.5227549551544679,0.008753320202231407
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.006429825829202499,0.002047232491603925,0.011145117791131818,0.4870999889270291,0.012859649956226349
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,1,92,18062,0.011763263755097874,0.004942938979000583,0.01882606693933785,0.4828922599933562,0.023526525124907494
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,2,92,18062,-0.0025313871423864125,-0.006188987122961565,0.0009447962062539678,0.4697154246484332,-0.010125548578798771
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,2,92,18062,-0.0003174247659894322,-0.001592088054238717,0.0010575736875412273,0.3182371830362086,-0.001269698841497302
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.00038783599460578483,-0.002911090020674949,0.004215983345215056,0.5482227881740671,0.0015513437101617455
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.007997451198088644,0.0024041469360069996,0.013851608507387854,0.5194884287454324,0.03198980540037155
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.01472738397601263,0.007744382562577812,0.02217491143113796,0.40311150481674235,0.05890953913331032
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.018709029611668287,0.009843783266968904,0.02852329799627667,0.3983501273391651,0.0748361125588417
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.0192481309925864,0.011334015618084106,0.02766022606361809,0.36352563392758275,0.07699252665042877
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,2,92,18062,0.02563161259699289,0.016362939813710828,0.035724996686052606,0.32687410032111613,0.10252644866704941
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,3,92,18062,-0.0006051901731523132,-0.004852470914304674,0.004024069712262762,0.533883290886945,-0.004841519985347986
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,3,92,18062,-0.0003946009061288034,-0.0014009791953220013,0.0006015330980897918,0.2567268298084376,-0.003156807506456971
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.009033615108463615,0.0016130234875084209,0.018149859009048194,0.5622300963348467,0.07226891815662384
fold_anchored_w0.3_q_tilt_qmean_s0.02,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.02293654920189827,0.013067444996853361,0.03417995576320979,0.3916509799579227,0.18349237740039825
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.029295798479917878,0.016033765742932977,0.043140213999589345,0.33340715313918723,0.23436640202999115
fold_anchored_w0.3_q_tilt_qmean_s0.01,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.03508491976232187,0.023494554724849244,0.04876642858096442,0.27710109622411694,0.2806793451309204
fold_anchored_w0.3_q_tilt_qmean_s0.005,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.042438047020882746,0.029356470559063697,0.05683443105298584,0.248975750193777,0.3395044207572937
fold_anchored_w0.3_mid_qmean,visual_genome_m/dinov3_patch/max_patch,3,92,18062,0.05317270218991958,0.03808904878564847,0.06867568420066558,0.23037315911859152,0.4253816306591034
fold_anchored_w0.3_rate_qmean,visual_genome_m/dinov3_patch/max_patch,4,92,18062,-1.854027908373847e-05,-0.000696820062239567,0.0006764325510966558,0.21326541911194774,-0.00029664384783245623
fold_anchored_w0.3_q_tilt_qmean_s0.08,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.0009195756946333543,-0.004860631162437526,0.007030291286070626,0.6309932454877644,0.014713210053741932
fold_anchored_w0.3_q_tilt_qmean_s0.04,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.018588452947053313,0.008619737098451484,0.029550063059713975,0.5211493743771454,0.29741525650024414
fold_anchored_w0.3_cross_tilt_qmean,visual_genome_m/dinov3_patch/max_patch,4,92,18062,0.034072013163772084,0.020492673628778782,0.05007527674916553,0.27178607020263534,0.5451521873474121
