mode,fraction,metric,pooled_delta,pooled_se,beats_incumbent,worst_band_delta,worst_band_se,worst_band,harm_margin,harms_a_band,gate_indeterminate,candidate
binary,0.3,cost,-0.016259958580162506,0.0030825904589538307,True,-0.013091090624999984,0.006469954650947793,late 61-100,-0.023091090624999984,False,False,True
binary,0.4,cost,-0.01385420902517602,0.0030657518992312943,True,-0.00935415714285714,0.008728338149952426,mid 26-60,-0.01935415714285714,False,False,True
binary,0.6,cost,0.005763707157825205,0.0034420849855639527,False,0.010268853374094196,0.005227275835399587,early 1-25,0.00026885337409419605,True,True,False
binary,0.7,cost,0.020886258686852403,0.004133865963671636,False,0.03263921125658762,0.006772532764690005,early 1-25,0.02263921125658762,True,False,False
binary,0.3,regret_honest,-0.008232584912020873,0.0015678014105783716,True,-0.0035697859375,0.0027264330619045643,late 61-100,-0.0135697859375,False,False,True
binary,0.4,regret_honest,-0.008249187822200625,0.0014341833755803308,True,-0.005024545833333334,0.0027336181111043975,deep 101-150,-0.015024545833333333,False,False,True
binary,0.6,regret_honest,0.007493528760697546,0.0016616444712072478,False,0.014340826632493411,0.0030586614831531207,early 1-25,0.004340826632493411,True,True,False
binary,0.7,regret_honest,0.009621386269167795,0.0019146337432469412,False,0.02546175668368467,0.004034414111710239,early 1-25,0.01546175668368467,True,False,False
