arm,dataset,t,mean,q25,q75,coverage,n_cells,baseline
svm,vg_scale,0,0.45209156944444445,0.354966,0.5749805,1.0,288,0.45209156944444445
svm,vg_scale,1,,,,0.0,288,0.45209156944444445
svm,vg_scale,2,0.80213365,0.7047308750000001,0.854224,0.1388888888888889,288,0.45209156944444445
svm,vg_scale,3,0.7510643257575758,0.622361875,0.855283875,0.22916666666666666,288,0.45209156944444445
svm,vg_scale,4,0.612933504,0.480909625,0.73849175,0.8680555555555556,288,0.45209156944444445
svm,vg_scale,5,0.6145585769230769,0.492013,0.740418,0.9027777777777778,288,0.45209156944444445
svm,vg_scale,6,0.5727433139097744,0.439842875,0.7237045000000001,0.9236111111111112,288,0.45209156944444445
svm,vg_scale,7,0.5323563092592594,0.38739575000000004,0.675691375,0.9375,288,0.45209156944444445
svm,vg_scale,8,0.5137405962962964,0.3754495,0.6507100000000001,0.9375,288,0.45209156944444445
svm,vg_scale,9,0.49746488888888885,0.347057,0.6354796250000001,0.9375,288,0.45209156944444445
svm,vg_scale,10,0.48315839629629626,0.31529287500000003,0.63481925,0.9375,288,0.45209156944444445
svm,vg_scale,11,0.4744623161764705,0.3205785,0.61181575,0.9444444444444444,288,0.45209156944444445
svm,vg_scale,12,0.4606394613970588,0.2995105,0.5907567499999999,0.9444444444444444,288,0.45209156944444445
svm,vg_scale,13,0.45547283576642333,0.282730875,0.591166375,0.9513888888888888,288,0.45209156944444445
svm,vg_scale,14,0.452909402173913,0.28645375,0.590825375,0.9583333333333334,288,0.45209156944444445
svm,vg_scale,15,0.44742818297101455,0.28720049999999997,0.580686375,0.9583333333333334,288,0.45209156944444445
svm,vg_scale,16,0.4388768848920863,0.286343,0.563783625,0.9652777777777778,288,0.45209156944444445
svm,vg_scale,17,0.43109793928571427,0.26691525,0.554674625,0.9722222222222222,288,0.45209156944444445
svm,vg_scale,18,0.4188571410714286,0.25053875000000003,0.54608325,0.9722222222222222,288,0.45209156944444445
svm,vg_scale,19,0.4115802232142858,0.255622125,0.5311727500000001,0.9722222222222222,288,0.45209156944444445
svm,vg_scale,20,0.40685643214285716,0.249361125,0.521937,0.9722222222222222,288,0.45209156944444445
svm,vg_scale,21,0.4030333125,0.258111,0.5253355000000001,0.9722222222222222,288,0.45209156944444445
svm,vg_scale,22,0.4050668829787234,0.24455200000000002,0.52090775,0.9791666666666666,288,0.45209156944444445
svm,vg_scale,23,0.40325512588652485,0.244966,0.5164942499999999,0.9791666666666666,288,0.45209156944444445
svm,vg_scale,24,0.39565262323943656,0.23130075,0.5189116250000001,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,25,0.39021388732394363,0.225450875,0.52915275,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,26,0.3824009190140845,0.225018875,0.5170463750000001,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,27,0.3808646549295775,0.21094912500000002,0.52091325,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,28,0.3754454102112676,0.207775,0.49717649999999997,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,29,0.3695289735915493,0.21827812500000002,0.50098075,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,30,0.3654185933098592,0.212423625,0.5072805,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,31,0.3613758785211268,0.214461,0.50111725,0.9861111111111112,288,0.45209156944444445
svm,vg_scale,32,0.3625315699300699,0.21731625000000002,0.50252875,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,33,0.35968774650349655,0.20510075,0.4992955,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,34,0.3567773181818182,0.204693875,0.49231225,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,35,0.35545249475524476,0.19692375,0.500874875,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,36,0.35202415209790205,0.19589075,0.491961125,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,37,0.3486852045454545,0.1927015,0.4905965,0.9930555555555556,288,0.45209156944444445
svm,vg_scale,38,0.3513616545138889,0.196226,0.488236875,1.0,288,0.45209156944444445
svm,vg_scale,39,0.35191324305555555,0.19162450000000003,0.49387000000000003,1.0,288,0.45209156944444445
svm,vg_scale,40,0.3514540329861111,0.199146,0.498441,1.0,288,0.45209156944444445
