class_id,readout,arm,v,found,ap,p10,left,n_positive
tobacco800/logo_afm90c00-first_1_0,shared,a1p_goods_only,0,0,0.8629999907407544,1.0,97,97
tobacco800/logo_afm90c00-first_1_0,shared,a1p_goods_only,3,3,0.9180999886929754,1.0,94,97
tobacco800/logo_afm90c00-first_1_0,shared,a1p_goods_only,5,5,0.9029935616110619,1.0,92,97
tobacco800/logo_afm90c00-first_1_0,shared,a1p_goods_only,10,10,0.9007010825449325,1.0,87,97
tobacco800/logo_afm90c00-first_1_0,shared,a1p_goods_only,20,20,0.9161758594379006,1.0,77,97
tobacco800/logo_ajj10e00_1,shared,a0_exemplar,0,0,0.90618056302286,1.0,383,383
tobacco800/logo_ajj10e00_1,shared,a0_exemplar,3,3,0.9052701781791606,1.0,380,383
tobacco800/logo_ajj10e00_1,shared,a0_exemplar,5,5,0.9046543368728783,1.0,378,383
tobacco800/logo_ajj10e00_1,shared,a0_exemplar,10,10,0.9030826135020839,1.0,373,383
tobacco800/logo_ajj10e00_1,shared,a0_exemplar,20,20,0.8997945103192481,1.0,363,383
tobacco800/logo_ajj10e00_1,shared,a1_max,0,0,0.90618056302286,1.0,383,383
tobacco800/logo_ajj10e00_1,shared,a1_max,3,3,0.9529039049523277,1.0,380,383
tobacco800/logo_ajj10e00_1,shared,a1_max,5,5,0.9505690946791929,1.0,378,383
tobacco800/logo_ajj10e00_1,shared,a1_max,10,10,0.924733795425552,1.0,373,383
tobacco800/logo_ajj10e00_1,shared,a1_max,20,20,0.9197516167216001,1.0,363,383
tobacco800/logo_ajj10e00_1,shared,a1p_goods_only,0,0,0.90618056302286,1.0,383,383
tobacco800/logo_ajj10e00_1,shared,a1p_goods_only,3,3,0.9548612142939458,1.0,380,383
tobacco800/logo_ajj10e00_1,shared,a1p_goods_only,5,5,0.9500615638553254,1.0,378,383
tobacco800/logo_ajj10e00_1,shared,a1p_goods_only,10,10,0.9243152604568524,1.0,373,383
tobacco800/logo_ajj10e00_1,shared,a1p_goods_only,20,20,0.9192615667269843,1.0,363,383
tobacco800/logo_ald41a00-ernest_1,shared,a0_exemplar,0,0,0.9598446453528179,1.0,191,191
tobacco800/logo_ald41a00-ernest_1,shared,a0_exemplar,3,3,0.958936452775606,1.0,188,191
tobacco800/logo_ald41a00-ernest_1,shared,a0_exemplar,5,5,0.958311171969875,1.0,186,191
tobacco800/logo_ald41a00-ernest_1,shared,a0_exemplar,10,10,0.9566741392422469,1.0,181,191
tobacco800/logo_ald41a00-ernest_1,shared,a0_exemplar,20,20,0.9530467670863219,1.0,171,191
tobacco800/logo_ald41a00-ernest_1,shared,a1_max,0,0,0.9598446453528179,1.0,191,191
tobacco800/logo_ald41a00-ernest_1,shared,a1_max,3,3,0.9807072834457056,1.0,188,191
tobacco800/logo_ald41a00-ernest_1,shared,a1_max,5,5,0.9813116969672742,1.0,186,191
tobacco800/logo_ald41a00-ernest_1,shared,a1_max,10,10,0.9838584731345358,1.0,181,191
tobacco800/logo_ald41a00-ernest_1,shared,a1_max,20,20,0.9759510335127431,1.0,171,191
tobacco800/logo_ald41a00-ernest_1,shared,a1p_goods_only,0,0,0.9598446453528179,1.0,191,191
tobacco800/logo_ald41a00-ernest_1,shared,a1p_goods_only,3,3,0.9961471888595066,1.0,188,191
tobacco800/logo_ald41a00-ernest_1,shared,a1p_goods_only,5,5,0.9944682404917157,1.0,186,191
tobacco800/logo_ald41a00-ernest_1,shared,a1p_goods_only,10,10,0.9946638238332576,1.0,181,191
tobacco800/logo_ald41a00-ernest_1,shared,a1p_goods_only,20,20,0.9781261610237011,1.0,171,191
tobacco800/logo_asg54f00_1,shared,a0_exemplar,0,0,0.19136163283303306,0.3,9,9
tobacco800/logo_asg54f00_1,shared,a0_exemplar,3,1,0.26231799250092375,0.2,8,9
tobacco800/logo_asg54f00_1,shared,a0_exemplar,5,3,0.006827751215632684,0.0,6,9
tobacco800/logo_asg54f00_1,shared,a0_exemplar,10,3,0.007364186779024656,0.0,6,9
tobacco800/logo_asg54f00_1,shared,a0_exemplar,20,3,0.008863939822866753,0.0,6,9
tobacco800/logo_asg54f00_1,shared,a1_max,0,0,0.19136163283303306,0.3,9,9
tobacco800/logo_asg54f00_1,shared,a1_max,3,1,0.1407462680000135,0.1,8,9
tobacco800/logo_asg54f00_1,shared,a1_max,5,3,0.07287813351530215,0.1,6,9
tobacco800/logo_asg54f00_1,shared,a1_max,10,3,0.0728796061282999,0.1,6,9
tobacco800/logo_asg54f00_1,shared,a1_max,20,3,0.07288256663826632,0.1,6,9
tobacco800/logo_asg54f00_1,shared,a1p_goods_only,0,0,0.19136163283303306,0.3,9,9
tobacco800/logo_asg54f00_1,shared,a1p_goods_only,3,1,0.12897940355817458,0.1,8,9
tobacco800/logo_asg54f00_1,shared,a1p_goods_only,5,3,0.0729455069176183,0.1,6,9
tobacco800/logo_asg54f00_1,shared,a1p_goods_only,10,3,0.0729472176134011,0.1,6,9
tobacco800/logo_asg54f00_1,shared,a1p_goods_only,20,3,0.07294957809642509,0.1,6,9
tobacco800/logo_azb11c00_1,shared,a0_exemplar,0,0,0.9266120021391716,1.0,32,32
tobacco800/logo_azb11c00_1,shared,a0_exemplar,3,3,0.9175883709798617,1.0,29,32
tobacco800/logo_azb11c00_1,shared,a0_exemplar,5,5,0.9103005301958739,1.0,27,32
tobacco800/logo_azb11c00_1,shared,a0_exemplar,10,10,0.8853136561680358,1.0,22,32
tobacco800/logo_azb11c00_1,shared,a0_exemplar,20,20,0.7547724401687166,0.8,12,32
tobacco800/logo_azb11c00_1,shared,a1_max,0,0,0.9266120021391716,1.0,32,32
tobacco800/logo_azb11c00_1,shared,a1_max,3,3,0.9846610634474342,1.0,29,32
tobacco800/logo_azb11c00_1,shared,a1_max,5,5,0.9840033402102368,1.0,27,32
tobacco800/logo_azb11c00_1,shared,a1_max,10,10,0.9905928853754941,1.0,22,32
tobacco800/logo_azb11c00_1,shared,a1_max,20,20,1.0,1.0,12,32
tobacco800/logo_azb11c00_1,shared,a1p_goods_only,0,0,0.9266120021391716,1.0,32,32
tobacco800/logo_azb11c00_1,shared,a1p_goods_only,3,3,1.0,1.0,29,32
tobacco800/logo_azb11c00_1,shared,a1p_goods_only,5,5,0.9986772486772487,1.0,27,32
tobacco800/logo_azb11c00_1,shared,a1p_goods_only,10,10,1.0,1.0,22,32
tobacco800/logo_azb11c00_1,shared,a1p_goods_only,20,20,1.0,1.0,12,32
tobacco800/logo_bea6aa00_1,shared,a0_exemplar,0,0,1.0,0.5,5,5
tobacco800/logo_bea6aa00_1,shared,a0_exemplar,3,3,1.0,0.2,2,5
tobacco800/logo_bea6aa00_1,shared,a0_exemplar,5,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a0_exemplar,10,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a0_exemplar,20,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1_max,0,0,1.0,0.5,5,5
tobacco800/logo_bea6aa00_1,shared,a1_max,3,3,1.0,0.2,2,5
tobacco800/logo_bea6aa00_1,shared,a1_max,5,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1_max,10,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1_max,20,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1p_goods_only,0,0,1.0,0.5,5,5
tobacco800/logo_bea6aa00_1,shared,a1p_goods_only,3,3,1.0,0.2,2,5
tobacco800/logo_bea6aa00_1,shared,a1p_goods_only,5,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1p_goods_only,10,5,nan,0.0,0,5
tobacco800/logo_bea6aa00_1,shared,a1p_goods_only,20,5,nan,0.0,0,5
tobacco800/logo_bqz95d00_1,shared,a0_exemplar,0,0,0.9626543209876544,0.9,9,9
tobacco800/logo_bqz95d00_1,shared,a0_exemplar,3,3,0.9150793650793649,0.6,6,9
tobacco800/logo_bqz95d00_1,shared,a0_exemplar,5,5,0.8041666666666667,0.4,4,9
tobacco800/logo_bqz95d00_1,shared,a0_exemplar,10,9,nan,0.0,0,9
tobacco800/logo_bqz95d00_1,shared,a0_exemplar,20,9,nan,0.0,0,9
tobacco800/logo_bqz95d00_1,shared,a1_max,0,0,0.9626543209876544,0.9,9,9
tobacco800/logo_bqz95d00_1,shared,a1_max,3,3,0.9761904761904762,0.6,6,9
tobacco800/logo_bqz95d00_1,shared,a1_max,5,5,0.9166666666666666,0.4,4,9
tobacco800/logo_bqz95d00_1,shared,a1_max,10,9,nan,0.0,0,9
tobacco800/logo_bqz95d00_1,shared,a1_max,20,9,nan,0.0,0,9
tobacco800/logo_bqz95d00_1,shared,a1p_goods_only,0,0,0.9626543209876544,0.9,9,9
tobacco800/logo_bqz95d00_1,shared,a1p_goods_only,3,3,0.9761904761904762,0.6,6,9
tobacco800/logo_bqz95d00_1,shared,a1p_goods_only,5,5,0.9166666666666666,0.4,4,9
tobacco800/logo_bqz95d00_1,shared,a1p_goods_only,10,9,nan,0.0,0,9
tobacco800/logo_bqz95d00_1,shared,a1p_goods_only,20,9,nan,0.0,0,9
tobacco800/logo_cgr96c00_1,shared,a0_exemplar,0,0,0.7836796711741247,0.7,9,9
tobacco800/logo_cgr96c00_1,shared,a0_exemplar,3,3,0.6723192538466108,0.4,6,9
tobacco800/logo_cgr96c00_1,shared,a0_exemplar,5,5,0.5051783565830976,0.2,4,9
tobacco800/logo_cgr96c00_1,shared,a0_exemplar,10,7,0.003655156678959613,0.0,2,9
tobacco800/logo_cgr96c00_1,shared,a0_exemplar,20,7,0.0039007348948340154,0.0,2,9
tobacco800/logo_cgr96c00_1,shared,a1_max,0,0,0.7836796711741247,0.7,9,9
tobacco800/logo_cgr96c00_1,shared,a1_max,3,3,0.6825,0.4,6,9
tobacco800/logo_cgr96c00_1,shared,a1_max,5,5,0.568295648574533,0.2,4,9
tobacco800/logo_cgr96c00_1,shared,a1_max,10,7,0.5000725373567387,0.1,2,9
tobacco800/logo_cgr96c00_1,shared,a1_max,20,7,0.5000725900116144,0.1,2,9
tobacco800/logo_cgr96c00_1,shared,a1p_goods_only,0,0,0.7836796711741247,0.7,9,9
tobacco800/logo_cgr96c00_1,shared,a1p_goods_only,3,3,0.682472116483347,0.4,6,9
tobacco800/logo_cgr96c00_1,shared,a1p_goods_only,5,5,0.5682846036685074,0.2,4,9
tobacco800/logo_cgr96c00_1,shared,a1p_goods_only,10,7,0.5000715768377353,0.1,2,9
tobacco800/logo_cgr96c00_1,shared,a1p_goods_only,20,7,0.5000715922107675,0.1,2,9
tobacco800/logo_ciy01a00-page02_1_0,shared,a0_exemplar,0,0,0.8376881122466413,1.0,23,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a0_exemplar,3,3,0.8080131852452516,1.0,20,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a0_exemplar,5,5,0.7818615828754039,1.0,18,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a0_exemplar,10,10,0.6736620206564551,0.8,13,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a0_exemplar,20,18,0.0903428725423394,0.1,5,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1_max,0,0,0.8376881122466413,1.0,23,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1_max,3,3,0.8224042410843891,1.0,20,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1_max,5,5,0.810278057873747,1.0,18,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1_max,10,10,0.7392879430885974,0.8,13,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1_max,20,18,0.7406015037593985,0.4,5,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1p_goods_only,0,0,0.8376881122466413,1.0,23,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1p_goods_only,3,3,0.9022150301562067,1.0,20,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1p_goods_only,5,5,0.8879794235983556,1.0,18,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1p_goods_only,10,10,0.8990635800980628,0.9,13,23
tobacco800/logo_ciy01a00-page02_1_0,shared,a1p_goods_only,20,18,0.9028571428571428,0.5,5,23
tobacco800/logo_drm00d00_1,shared,a0_exemplar,0,0,1.0,0.4,4,4
tobacco800/logo_drm00d00_1,shared,a0_exemplar,3,3,1.0,0.1,1,4
tobacco800/logo_drm00d00_1,shared,a0_exemplar,5,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a0_exemplar,10,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a0_exemplar,20,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1_max,0,0,1.0,0.4,4,4
tobacco800/logo_drm00d00_1,shared,a1_max,3,3,1.0,0.1,1,4
tobacco800/logo_drm00d00_1,shared,a1_max,5,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1_max,10,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1_max,20,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1p_goods_only,0,0,1.0,0.4,4,4
tobacco800/logo_drm00d00_1,shared,a1p_goods_only,3,3,1.0,0.1,1,4
tobacco800/logo_drm00d00_1,shared,a1p_goods_only,5,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1p_goods_only,10,4,nan,0.0,0,4
tobacco800/logo_drm00d00_1,shared,a1p_goods_only,20,4,nan,0.0,0,4
tobacco800/logo_kan00d00_1,shared,a0_exemplar,0,0,1.0,0.5,5,5
tobacco800/logo_kan00d00_1,shared,a0_exemplar,3,3,1.0,0.2,2,5
tobacco800/logo_kan00d00_1,shared,a0_exemplar,5,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a0_exemplar,10,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a0_exemplar,20,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1_max,0,0,1.0,0.5,5,5
tobacco800/logo_kan00d00_1,shared,a1_max,3,3,1.0,0.2,2,5
tobacco800/logo_kan00d00_1,shared,a1_max,5,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1_max,10,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1_max,20,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1p_goods_only,0,0,1.0,0.5,5,5
tobacco800/logo_kan00d00_1,shared,a1p_goods_only,3,3,1.0,0.2,2,5
tobacco800/logo_kan00d00_1,shared,a1p_goods_only,5,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1p_goods_only,10,5,nan,0.0,0,5
tobacco800/logo_kan00d00_1,shared,a1p_goods_only,20,5,nan,0.0,0,5
ucsf/logo_bat_leaf,shared,a0_exemplar,0,0,0.818687748303403,1.0,200,200
ucsf/logo_bat_leaf,shared,a0_exemplar,3,3,0.815231428025474,1.0,197,200
ucsf/logo_bat_leaf,shared,a0_exemplar,5,5,0.8128581199908225,1.0,195,200
ucsf/logo_bat_leaf,shared,a0_exemplar,10,10,0.8066682362349817,1.0,190,200
ucsf/logo_bat_leaf,shared,a0_exemplar,20,20,0.7930668675152541,1.0,180,200
ucsf/logo_bat_leaf,shared,a1_max,0,0,0.818687748303403,1.0,200,200
ucsf/logo_bat_leaf,shared,a1_max,3,3,0.9634952246872124,1.0,197,200
ucsf/logo_bat_leaf,shared,a1_max,5,5,0.9643948504642568,1.0,195,200
ucsf/logo_bat_leaf,shared,a1_max,10,10,0.962345434096623,1.0,190,200
ucsf/logo_bat_leaf,shared,a1_max,20,20,0.9577857180236315,1.0,180,200
ucsf/logo_bat_leaf,shared,a1p_goods_only,0,0,0.818687748303403,1.0,200,200
ucsf/logo_bat_leaf,shared,a1p_goods_only,3,3,0.9641691036972448,1.0,197,200
ucsf/logo_bat_leaf,shared,a1p_goods_only,5,5,0.9638093514811457,1.0,195,200
ucsf/logo_bat_leaf,shared,a1p_goods_only,10,10,0.9615817500897244,1.0,190,200
ucsf/logo_bat_leaf,shared,a1p_goods_only,20,20,0.957133933723248,1.0,180,200
ucsf/logo_bw_oval_emblem,shared,a0_exemplar,0,0,0.8770477605935991,1.0,16,16
ucsf/logo_bw_oval_emblem,shared,a0_exemplar,3,3,0.8481927277266527,1.0,13,16
ucsf/logo_bw_oval_emblem,shared,a0_exemplar,5,5,0.8202100741332427,0.9,11,16
ucsf/logo_bw_oval_emblem,shared,a0_exemplar,10,10,0.6686242951396024,0.4,6,16
ucsf/logo_bw_oval_emblem,shared,a0_exemplar,20,14,0.001616439634260123,0.0,2,16
ucsf/logo_bw_oval_emblem,shared,a1_max,0,0,0.8770477605935991,1.0,16,16
ucsf/logo_bw_oval_emblem,shared,a1_max,3,3,0.9647435897435896,1.0,13,16
ucsf/logo_bw_oval_emblem,shared,a1_max,5,5,1.0,1.0,11,16
ucsf/logo_bw_oval_emblem,shared,a1_max,10,10,0.5475751222921035,0.3,6,16
ucsf/logo_bw_oval_emblem,shared,a1_max,20,14,0.52,0.1,2,16
ucsf/logo_bw_oval_emblem,shared,a1p_goods_only,0,0,0.8770477605935991,1.0,16,16
ucsf/logo_bw_oval_emblem,shared,a1p_goods_only,3,3,0.9665551839464883,1.0,13,16
ucsf/logo_bw_oval_emblem,shared,a1p_goods_only,5,5,1.0,1.0,11,16
ucsf/logo_bw_oval_emblem,shared,a1p_goods_only,10,10,0.5475751222921035,0.3,6,16
ucsf/logo_bw_oval_emblem,shared,a1p_goods_only,20,14,0.52,0.1,2,16
ucsf/logo_p_lorillard_crest,shared,a0_exemplar,0,0,0.7480147197218808,0.7,10,10
ucsf/logo_p_lorillard_crest,shared,a0_exemplar,3,3,0.5560675883256528,0.4,7,10
ucsf/logo_p_lorillard_crest,shared,a0_exemplar,5,4,0.6012817004196315,0.3,6,10
ucsf/logo_p_lorillard_crest,shared,a0_exemplar,10,7,0.09629319955406912,0.0,3,10
ucsf/logo_p_lorillard_crest,shared,a0_exemplar,20,7,0.2338217338217338,0.1,3,10
ucsf/logo_p_lorillard_crest,shared,a1_max,0,0,0.7480147197218808,0.7,10,10
ucsf/logo_p_lorillard_crest,shared,a1_max,3,3,0.9821428571428571,0.7,7,10
ucsf/logo_p_lorillard_crest,shared,a1_max,5,4,1.0,0.6,6,10
ucsf/logo_p_lorillard_crest,shared,a1_max,10,7,1.0,0.3,3,10
ucsf/logo_p_lorillard_crest,shared,a1_max,20,7,1.0,0.3,3,10
ucsf/logo_p_lorillard_crest,shared,a1p_goods_only,0,0,0.7480147197218808,0.7,10,10
ucsf/logo_p_lorillard_crest,shared,a1p_goods_only,3,3,0.8601640051791108,0.6,7,10
ucsf/logo_p_lorillard_crest,shared,a1p_goods_only,5,4,0.8353057199211045,0.5,6,10
ucsf/logo_p_lorillard_crest,shared,a1p_goods_only,10,7,1.0,0.3,3,10
ucsf/logo_p_lorillard_crest,shared,a1p_goods_only,20,7,1.0,0.3,3,10
ucsf/logo_rjr_script,shared,a0_exemplar,0,0,0.9125290069493968,1.0,52,52
ucsf/logo_rjr_script,shared,a0_exemplar,3,3,0.904184565331561,1.0,49,52
ucsf/logo_rjr_script,shared,a0_exemplar,5,5,0.8978584185793005,1.0,47,52
ucsf/logo_rjr_script,shared,a0_exemplar,10,10,0.8785965966095842,1.0,42,52
ucsf/logo_rjr_script,shared,a0_exemplar,20,20,0.8153274522511387,1.0,32,52
ucsf/logo_rjr_script,shared,a1_max,0,0,0.9125290069493968,1.0,52,52
ucsf/logo_rjr_script,shared,a1_max,3,3,0.9786312626179045,1.0,49,52
ucsf/logo_rjr_script,shared,a1_max,5,5,0.9895030642259812,1.0,47,52
ucsf/logo_rjr_script,shared,a1_max,10,10,0.9784503631961259,1.0,42,52
ucsf/logo_rjr_script,shared,a1_max,20,20,0.961079573125944,1.0,32,52
ucsf/logo_rjr_script,shared,a1p_goods_only,0,0,0.9125290069493968,1.0,52,52
ucsf/logo_rjr_script,shared,a1p_goods_only,3,3,0.9797944395149364,1.0,49,52
ucsf/logo_rjr_script,shared,a1p_goods_only,5,5,0.9895030642259812,1.0,47,52
ucsf/logo_rjr_script,shared,a1p_goods_only,10,10,0.9784503631961259,1.0,42,52
ucsf/logo_rjr_script,shared,a1p_goods_only,20,20,0.961079573125944,1.0,32,52
