tier,cell,class_id,source,method,k,n_positive,n_pool,stage1_recall_at_k,ap,first_hit,r@10,r@50,r@100
m,d128,tobacco800/logo_aeq93a00_1,tobacco800,d128_1000_sift,1000,13,46659,0.15384615384615385,0.008098827764178845,13,0.0,0.07692307692307693,0.07692307692307693
m,d128,tobacco800/logo_aeq93a00_1,tobacco800,d128_2000_sift,2000,13,46659,0.15384615384615385,0.004303200494588739,28,0.0,0.07692307692307693,0.07692307692307693
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,d128_alone,,81,46659,,0.038336276330583376,59,0.0,0.0,0.024691358024691357
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,sift_exhaustive,,81,46659,,0.8781829793543262,1,0.12345679012345678,0.6049382716049383,0.8888888888888888
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,d128_100_sift,100,81,46659,0.024691358024691357,0.05150957768376466,1,0.012345679012345678,0.024691358024691357,0.024691358024691357
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,d128_500_sift,500,81,46659,0.2962962962962963,0.30381678021534336,1,0.12345679012345678,0.2839506172839506,0.2839506172839506
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,d128_1000_sift,1000,81,46659,0.49382716049382713,0.4787284824869762,1,0.12345679012345678,0.4567901234567901,0.4691358024691358
m,d128,tobacco800/logo_afm90c00-first_1_0,tobacco800,d128_2000_sift,2000,81,46659,0.7654320987654321,0.718819622319429,1,0.12345679012345678,0.5802469135802469,0.7160493827160493
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,d128_alone,,49,46659,,0.2394667840181658,1,0.10204081632653061,0.30612244897959184,0.40816326530612246
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,sift_exhaustive,,49,46659,,0.9538631960030104,1,0.20408163265306123,0.9183673469387755,0.9591836734693877
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,d128_100_sift,100,49,46659,0.40816326530612246,0.4416278388096242,1,0.20408163265306123,0.40816326530612246,0.40816326530612246
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,d128_500_sift,500,49,46659,0.6326530612244898,0.643373879928119,1,0.20408163265306123,0.6326530612244898,0.6326530612244898
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,d128_1000_sift,1000,49,46659,0.6938775510204082,0.7001404399593677,1,0.20408163265306123,0.6938775510204082,0.6938775510204082
m,d128,tobacco800/logo_ajj10e00_1,tobacco800,d128_2000_sift,2000,49,46659,0.8979591836734694,0.8986437538177248,1,0.20408163265306123,0.8979591836734694,0.8979591836734694
